,标识符,机型,始发地,出发,到达
479,CDG4909,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sun 09:45AM CST,Sun 11:18AM CST
480,CES2791,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 09:02AM CST,Sun 11:15AM CST
481,GCR7675,E190,Ganzhou Huangjin (KOW / ZSGZ),Sun 10:10AM CST,Sun 11:11AM CST
482,CSZ8336,A320,Yuncheng (YCU / ZBYC),Sun 08:43AM CST,Sun 11:05AM CST
483,CCA1619,B737,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 07:52AM CST,Sun 11:02AM CST
484,CSH9513,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:32AM CST,Sun 10:59AM CST
485,CSN3740,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 07:21AM CST,Sun 10:20AM CST
486,CSZ9529,B738,Wuxi (WUX / ZSWX),Sun 07:44AM CST,Sun 10:09AM CST
487,CSN3845,B738,Wuhan Tianhe (WUH / ZHHH),Sun 08:20AM CST,Sun 10:00AM CST
488,CHH7619,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:37AM CST,Sun 09:57AM CST
489,CSN6703,B738,Yiwu (YIW / ZSYW),Sun 08:01AM CST,Sun 09:54AM CST
490,CES7867,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 08:18AM CST,Sun 09:51AM CST
491,DKH1159,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sun 07:17AM CST,Sun 09:48AM CST
492,CDG8817,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 08:15AM CST,Sun 09:27AM CST
493,CJX8913,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sun 07:51AM CST,Sun 09:23AM CST
494,CQH8819,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 06:57AM CST,Sun 09:19AM CST
495,YZR7503,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 06:42AM CST,Sun 09:16AM CST
496,CHH7433,B738,Haikou Meilan Int'l (HAK / ZJHK),Sun 08:04AM CST,Sun 08:49AM CST
497,LKE9883,737,Kunming Changshui Int'l (KMG / ZPPP),Sun 07:05AM CST,Sun 08:39AM CST
498,CES2786,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 10:45PM CST,Sun 01:01AM CST
499,CSN3792,B738,Taiyuan Wusu (TYN / ZBYN),Sat 09:42PM CST,Sun 12:25AM CST
500,CSN3782,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 09:48PM CST,Sun 12:04AM CST
501,CSN3736,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 08:46PM CST,Sun 12:02AM CST
502,CSN3788,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 10:43PM CST,Sat 11:58PM CST
503,CSN8286,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 10:15PM CST,Sat 11:48PM CST
504,EPA6336,B738,Wanxian (WXN / ZUWX),Sat 09:30PM CST,Sat 11:39PM CST
505,CSZ8320,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 09:00PM CST,Sat 11:19PM CST
506,CSZ8320,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 09:00PM CST,Sat 11:19PM CST
507,CSN6387,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 06:55PM CST,Sat 10:56PM CST
508,CSN3748,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 09:20PM CST,Sat 10:53PM CST
509,CJX6646,B738,Lianyungang (LYG / ZSLG),Sat 08:26PM CST,Sat 10:50PM CST
510,CSN3666,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sat 08:31PM CST,Sat 10:41PM CST
511,CSZ8307,A320,Xiangfan (XFN / ZHXF),Sat 08:35PM CST,Sat 10:29PM CST
512,CSN3882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 08:03PM CST,Sat 10:14PM CST
513,CSN3756,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sat 07:41PM CST,Sat 10:09PM CST
514,CGN8303,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 07:33PM CST,Sat 09:51PM CST
515,RLH6527,B733,Kunming Changshui Int'l (KMG / ZPPP),Sat 08:14PM CST,Sat 09:45PM CST
516,CHH6007,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 08:57PM CST,Sat 09:42PM CST
517,CSC8152,A320,Changzhou Benniu (CZX / ZSCG),Sat 07:17PM CST,Sat 09:34PM CST
518,CDG8873,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 07:34PM CST,Sat 09:11PM CST
519,CHB6243,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 06:45PM CST,Sat 09:08PM CST
520,CSN3760,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 08:05PM CST,Sat 08:51PM CST
521,CCA8217,A320,Wuhan Tianhe (WUH / ZHHH),Sat 07:03PM CST,Sat 08:49PM CST
522,YZR7542,B738,Huangyan Luqiao (HYN / ZSLQ),Sat 06:40PM CST,Sat 08:41PM CST
523,DKH1157,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 06:10PM CST,Sat 08:32PM CST
524,DKH1157,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 06:10PM CST,Sat 08:32PM CST
525,GDC7159,B738,Beijing Capital Int'l (PEK / ZBAA),Sat 05:03PM CST,Sat 08:28PM CST
526,CES2965,A321,Changsha Huanghua Int'l (CSX / ZGHA),Sat 07:02PM CST,Sat 08:11PM CST
527,CCA1473,A320,Beijing Capital Int'l (PEK / ZBAA),Sat 04:44PM CST,Sat 08:09PM CST
528,CXA8369,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 05:35PM CST,Sat 08:05PM CST
529,CXA8343,B738,Quanzhou Jinjiang (JJN / ZSQZ),Sat 06:26PM CST,Sat 07:46PM CST
530,HXA2643,CRJ9,Zhanjiang (ZHA / ZGZJ),Sat 07:04PM CST,Sat 07:41PM CST
531,CSN3772,B738,Hengyang (HNY / ZGHY),Sat 06:19PM CST,Sat 07:39PM CST
532,CSN3679,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sat 05:09PM CST,Sat 07:36PM CST
533,CSN8250,B738,Changchun Longjia Int'l (CGQ / ZYCC),Sat 03:04PM CST,Sat 07:26PM CST
534,CSH9497,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 04:59PM CST,Sat 07:23PM CST
535,CSN3734,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 04:07PM CST,Sat 07:14PM CST
536,CCA4055,B737,Yinchuan Helanshan (INC / ZLIC),Sat 04:11PM CST,Sat 07:03PM CST
537,CDG4805,B738,Wenzhou Int'l (WNZ / ZSWZ),Sat 05:12PM CST,Sat 06:59PM CST
538,CSH9215,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sat 04:14PM CST,Sat 06:42PM CST
539,EPA6310,B738,Yichang (YIH / ZHYC),Sat 05:03PM CST,Sat 06:35PM CST
540,CSN8702,B738,Luzhou (LZO / ZULZ),Sat 04:35PM CST,Sat 06:10PM CST
541,CDG8841,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 04:26PM CST,Sat 05:51PM CST
542,CES2341,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 03:28PM CST,Sat 05:44PM CST
543,CSZ8315,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 03:22PM CST,Sat 05:35PM CST
544,CCA4391,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 03:34PM CST,Sat 05:32PM CST
545,CSN8966,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 02:24PM CST,Sat 05:29PM CST
546,CSN3759,B738,Wuhan Tianhe (WUH / ZHHH),Sat 02:53PM CST,Sat 04:40PM CST
547,CSN3732,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 01:09PM CST,Sat 04:21PM CST
548,CSN6581,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 01:54PM CST,Sat 04:12PM CST
549,CES9768,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 01:39PM CST,Sat 03:57PM CST
550,CSZ8310,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sat 01:45PM CST,Sat 03:48PM CST
551,CSN6247,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 01:30PM CST,Sat 03:39PM CST
552,CSN3762,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 01:14PM CST,Sat 03:28PM CST
553,CSN3690,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sat 12:32PM CST,Sat 03:06PM CST
554,CJX8976,B738,Taiyuan Wusu (TYN / ZBYN),Sat 12:09PM CST,Sat 03:02PM CST
555,SNG4301,A321,Hefei Xinqiao Airport (HFE / ZSOF),Sat 12:46PM CST,Sat 02:59PM CST
556,CSN6619,A320,Jinan Yaoqiang (TNA / ZSJN),Sat 11:58AM CST,Sat 02:57PM CST
557,CDG2265,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 11:44AM CST,Sat 02:54PM CST
558,CCA8663,A321,Beijing Capital Int'l (PEK / ZBAA),Sat 11:29AM CST,Sat 02:51PM CST
559,CSH9297,737,Jieyang Chaoshan International Airport (SWA / ZGOW),Sat 01:51PM CST,Sat 02:44PM CST
560,CDG2189,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sat 12:27PM CST,Sat 02:41PM CST
561,CUA2385,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sat 11:31AM CST,Sat 02:33PM CST
562,CDG1157,B738,Beijing Capital Int'l (PEK / ZBAA),Sat 10:52AM CST,Sat 02:20PM CST
563,CBG8978,A320,Luoyang (LYA / ZHLY),Sat 12:10PM CST,Sat 02:17PM CST
564,CSN3730,B738,Ningbo Lishe Int'l (NGB / ZSNB),Sat 11:50AM CST,Sat 02:00PM CST
565,CCA1433,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 10:40AM CST,Sat 01:57PM CST
566,CSN3846,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 01:11PM CST,Sat 01:53PM CST
567,CSC8063,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 11:43AM CST,Sat 01:38PM CST
568,CXA8355,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 12:08PM CST,Sat 01:33PM CST
569,CSN6292,B738,Wuhan Tianhe (WUH / ZHHH),Sat 11:40AM CST,Sat 01:25PM CST
570,CSC8721,A319,Xichang Qingshan (XIC / ZUXC),Sat 11:20AM CST,Sat 01:21PM CST
571,CDC8637,A320,Jinggangshan (JGS / ZSJA),Sat 12:08PM CST,Sat 01:15PM CST
572,CDC8087,A320,Xuzhou (XUZ / ZSXZ),Sat 10:42AM CST,Sat 01:04PM CST
573,CXA8559,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 11:52AM CST,Sat 01:02PM CST
574,CCA1479,A321,Beijing Capital Int'l (PEK / ZBAA),Sat 09:32AM CST,Sat 12:58PM CST
575,CSN8939,A321,Beijing Daxing International Airport (PKX / ZBAD),Sat 09:51AM CST,Sat 12:54PM CST
576,CHH7471,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 10:38AM CST,Sat 12:48PM CST
577,CCA4559,B737,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 11:11AM CST,Sat 12:46PM CST
578,OKA2705,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 10:26AM CST,Sat 12:34PM CST
579,OKA2705,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 10:26AM CST,Sat 12:34PM CST
580,CSN6439,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sat 09:19AM CST,Sat 12:31PM CST
581,CSN3790,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 10:52AM CST,Sat 12:26PM CST
582,CSN3774,B738,Changde Taohuayuan (CGD / ZGCD),Sat 10:56AM CST,Sat 12:23PM CST
583,EPA6276,B738,Quanzhou Jinjiang (JJN / ZSQZ),Sat 10:47AM CST,Sat 12:04PM CST
584,CDG2155,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 11:15AM CST,Sat 11:59AM CST
585,CDG4709,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 09:37AM CST,Sat 11:55AM CST
586,CES6415,A320,Wenzhou Int'l (WNZ / ZSWZ),Sat 09:59AM CST,Sat 11:43AM CST
587,GCR7809,A320,Longyan Guanzhishan (LCX / ZSLD),Sat 10:30AM CST,Sat 11:40AM CST
588,CES2791,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 09:03AM CST,Sat 11:23AM CST
589,CSH9513,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 08:49AM CST,Sat 11:15AM CST
590,CXA8555,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 09:37AM CST,Sat 11:11AM CST
591,CDG4909,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 09:39AM CST,Sat 11:08AM CST
592,GCR7675,A320,Ganzhou Huangjin (KOW / ZSGZ),Sat 10:00AM CST,Sat 10:59AM CST
593,CDG4989,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 09:15AM CST,Sat 10:48AM CST
594,CSN3740,B738,Beijing Daxing International Airport (PKX / ZBAD),Sat 07:22AM CST,Sat 10:33AM CST
595,UEA2233,A320,Zunyi (ZYI / ZUZY),Sat 09:04AM CST,Sat 10:32AM CST
596,CHH7619,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 08:01AM CST,Sat 10:19AM CST
597,CHH7619,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 08:01AM CST,Sat 10:19AM CST
598,CSZ9529,B738,Wuxi (WUX / ZSWX),Sat 07:46AM CST,Sat 10:13AM CST
599,CSN3845,B738,Wuhan Tianhe (WUH / ZHHH),Sat 08:18AM CST,Sat 10:03AM CST
600,CES7867,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 08:15AM CST,Sat 09:48AM CST
601,DKH1159,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sat 07:14AM CST,Sat 09:43AM CST
602,YZR7503,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sat 06:51AM CST,Sat 09:26AM CST
603,CJX8913,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 07:50AM CST,Sat 09:21AM CST
604,HXA4171,CRJ9,Quzhou (JUZ / ZSJU),Sat 07:26AM CST,Sat 09:17AM CST
605,CDG8817,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 08:05AM CST,Sat 09:13AM CST
606,CQH8819,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 06:51AM CST,Sat 09:07AM CST
607,CES2733,A320,Wuxi (WUX / ZSWX),Sat 09:01AM CST,11:30AM CST (?)
608,CHH7433,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 07:59AM CST,Sat 08:45AM CST
609,CHB6263,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 06:46AM CST,Sat 08:25AM CST
610,CBG8977,A320,Haikou Meilan Int'l (HAK / ZJHK),Sat 06:30AM CST,Sat 07:15AM CST
611,CSN3768,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 11:13PM CST,Sat 01:13AM CST
612,CSN8566,B738,Wuhan Tianhe (WUH / ZHHH),Fri 11:08PM CST,Sat 12:54AM CST
613,CES2786,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 10:39PM CST,Sat 12:52AM CST
614,CSN3792,B738,Taiyuan Wusu (TYN / ZBYN),Fri 09:35PM CST,Sat 12:17AM CST
615,CSN3788,B738,Guiyang Longdongbao (KWE / ZUGY),Fri 10:45PM CST,Sat 12:00AM CST
616,CSN3736,B738,Beijing Daxing International Airport (PKX / ZBAD),Fri 08:53PM CST,Fri 11:56PM CST
617,CSN8286,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 10:08PM CST,Fri 11:46PM CST
618,CSZ8320,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 09:19PM CST,Fri 11:32PM CST
619,EPA6336,B738,Wanxian (WXN / ZUWX),Fri 09:30PM CST,Fri 11:27PM CST
620,CSN3738,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 09:01PM CST,Fri 11:11PM CST
621,CSN8590,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 08:54PM CST,Fri 11:09PM CST
622,CSN6387,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Fri 06:59PM CST,Fri 11:00PM CST
623,CSN3748,B738,Kunming Changshui Int'l (KMG / ZPPP),Fri 09:17PM CST,Fri 10:47PM CST
624,CJX6646,B738,Lianyungang (LYG / ZSLG),Fri 08:06PM CST,Fri 10:32PM CST
625,CSN3756,B738,Shanghai Pudong Int'l (PVG / ZSPD),Fri 07:45PM CST,Fri 10:15PM CST
626,CSZ8307,A320,Xiangfan (XFN / ZHXF),Fri 08:24PM CST,Fri 10:12PM CST
627,CSN3882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 08:06PM CST,Fri 10:08PM CST
628,CBG8868,A320,Handan (HDG / ZBHD),Fri 07:48PM CST,Fri 10:03PM CST
629,CGN8303,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 07:42PM CST,Fri 09:58PM CST
630,EPA6306,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 07:16PM CST,Fri 09:31PM CST
631,CSC8152,A320,Changzhou Benniu (CZX / ZSCG),Fri 06:56PM CST,Fri 09:26PM CST
632,YZR7542,B738,Huangyan Luqiao (HYN / ZSLQ),Fri 06:57PM CST,Fri 09:22PM CST
633,CHB6243,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 06:46PM CST,Fri 09:19PM CST
634,CSN3760,B738,Haikou Meilan Int'l (HAK / ZJHK),Fri 08:17PM CST,Fri 08:59PM CST
635,CDG8873,B738,Nanchang Changbei Int'l (KHN / ZSCN),Fri 07:29PM CST,Fri 08:56PM CST
636,CCA8217,A320,Wuhan Tianhe (WUH / ZHHH),Fri 07:01PM CST,Fri 08:43PM CST
637,DKH1157,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 06:23PM CST,Fri 08:39PM CST
638,CJX8946,B738,Huai'an Lianshui (HIA / ZSSH),Fri 06:17PM CST,Fri 08:33PM CST
639,CCA1473,A320,Beijing Capital Int'l (PEK / ZBAA),Fri 05:00PM CST,Fri 08:20PM CST
640,CCA1945,A321,Shanghai Pudong Int'l (PVG / ZSPD),Fri 05:45PM CST,Fri 08:17PM CST
641,GDC7159,B738,Beijing Capital Int'l (PEK / ZBAA),Fri 05:00PM CST,Fri 08:14PM CST
642,HXA2837,A321,Meixian (MXZ / ZGMX),Fri 07:20PM CST,Fri 08:12PM CST
643,CES2965,A321,Changsha Huanghua Int'l (CSX / ZGHA),Fri 06:52PM CST,Fri 08:05PM CST
644,CXA8343,B738,Quanzhou Jinjiang (JJN / ZSQZ),Fri 06:27PM CST,Fri 07:44PM CST
645,CXA8369,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 05:28PM CST,Fri 07:35PM CST
646,CDG4805,B738,Wenzhou Int'l (WNZ / ZSWZ),Fri 05:26PM CST,Fri 07:20PM CST
647,CSN3720,B738,Changsha Huanghua Int'l (CSX / ZGHA),Fri 05:54PM CST,Fri 07:16PM CST
648,CSH9497,737,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 04:51PM CST,Fri 07:13PM CST
649,CCA4050,B737,Dachuan (DAX / ZUDX),Fri 05:18PM CST,Fri 07:11PM CST
650,CSN3734,B738,Beijing Daxing International Airport (PKX / ZBAD),Fri 04:08PM CST,Fri 07:07PM CST
651,CSH9215,B738,Shanghai Pudong Int'l (PVG / ZSPD),Fri 04:13PM CST,Fri 06:40PM CST
652,CSN8702,B738,Luzhou (LZO / ZULZ),Fri 04:26PM CST,Fri 06:06PM CST
653,CDG8841,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Fri 04:39PM CST,Fri 06:03PM CST
654,CES2341,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 03:16PM CST,Fri 05:40PM CST
655,CSZ8315,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 03:21PM CST,Fri 05:32PM CST
656,CCA4391,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 03:32PM CST,Fri 05:29PM CST
657,CSN8966,B738,Beijing Daxing International Airport (PKX / ZBAD),Fri 02:22PM CST,Fri 05:23PM CST
658,DKH1199,A321,Shanghai Pudong Int'l (PVG / ZSPD),Fri 02:56PM CST,Fri 05:19PM CST
659,CSZ8310,A320,Ningbo Lishe Int'l (NGB / ZSNB),Fri 02:36PM CST,Fri 04:40PM CST
660,CSN3759,B738,Wuhan Tianhe (WUH / ZHHH),Fri 02:54PM CST,Fri 04:37PM CST
661,CBG2022,E190,Shiyan Wudangshan (WDS / ZHSY),Fri 02:25PM CST,Fri 04:30PM CST
662,CSN3732,B738,Beijing Daxing International Airport (PKX / ZBAD),Fri 01:05PM CST,Fri 04:11PM CST
663,CSN6581,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 01:54PM CST,Fri 03:58PM CST
664,CSN3762,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 01:26PM CST,Fri 03:54PM CST
665,CES9768,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 01:33PM CST,Fri 03:45PM CST
666,CSN3690,B738,Shanghai Pudong Int'l (PVG / ZSPD),Fri 12:45PM CST,Fri 03:18PM CST
667,SNG4301,A321,Hefei Xinqiao Airport (HFE / ZSOF),Fri 01:06PM CST,Fri 03:14PM CST
668,CSN6619,A320,Jinan Yaoqiang (TNA / ZSJN),Fri 12:20PM CST,Fri 03:03PM CST
669,CDG2189,B738,Hefei Xinqiao Airport (HFE / ZSOF),Fri 12:47PM CST,Fri 02:57PM CST
670,CSH9297,737,Jieyang Chaoshan International Airport (SWA / ZGOW),Fri 01:51PM CST,Fri 02:53PM CST
671,CCA8663,A320,Beijing Capital Int'l (PEK / ZBAA),Fri 11:32AM CST,Fri 02:50PM CST
672,CCA8663,A320,Beijing Capital Int'l (PEK / ZBAA),Fri 11:32AM CST,Fri 02:50PM CST
673,CBG8867,A320,Haikou Meilan Int'l (HAK / ZJHK),Fri 02:00PM CST,Fri 02:48PM CST
674,CDG2265,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Fri 11:38AM CST,Fri 02:45PM CST
675,CSN6704,B738,Sanya Phoenix Int'l (SYX / ZJSY),Fri 01:44PM CST,Fri 02:42PM CST
676,CUA2385,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Fri 11:40AM CST,Fri 02:40PM CST
677,CSC8063,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 12:30PM CST,Fri 02:33PM CST
678,CDG1157,B738,Beijing Capital Int'l (PEK / ZBAA),Fri 11:07AM CST,Fri 02:30PM CST
679,CDC8579,A320,Yinchuan Helanshan (INC / ZLIC),Fri 11:31AM CST,Fri 02:28PM CST
680,QDA6095,A320,Nanyang (NNY / ZHNY),Fri 12:15PM CST,Fri 02:14PM CST
681,CSN3846,B738,Haikou Meilan Int'l (HAK / ZJHK),Fri 01:18PM CST,Fri 02:05PM CST
682,CSN3730,B738,Ningbo Lishe Int'l (NGB / ZSNB),Fri 11:57AM CST,Fri 02:01PM CST
683,CSN6292,B738,Wuhan Tianhe (WUH / ZHHH),Fri 11:59AM CST,Fri 01:42PM CST
684,CXA8355,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Fri 12:05PM CST,Fri 01:32PM CST
685,CCA1433,B738,Beijing Daxing International Airport (PKX / ZBAD),Fri 10:26AM CST,Fri 01:29PM CST
686,CDC8009,A320,Xuzhou (XUZ / ZSXZ),Fri 10:50AM CST,Fri 01:17PM CST
687,CXA8559,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 12:03PM CST,Fri 01:13PM CST
688,CCA4559,B737,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 11:26AM CST,Fri 01:07PM CST
689,CSC8721,A319,Xichang Qingshan (XIC / ZUXC),Fri 11:03AM CST,Fri 01:04PM CST
690,CSC8721,A319,Xichang Qingshan (XIC / ZUXC),Fri 11:03AM CST,Fri 01:04PM CST
691,CSN8939,A321,Beijing Daxing International Airport (PKX / ZBAD),Fri 09:46AM CST,Fri 12:54PM CST
692,CSN3790,B738,Kunming Changshui Int'l (KMG / ZPPP),Fri 11:10AM CST,Fri 12:49PM CST
693,EPA6276,B738,Quanzhou Jinjiang (JJN / ZSQZ),Fri 11:38AM CST,Fri 12:48PM CST
694,CCA4055,B737,Yinchuan Helanshan (INC / ZLIC),Fri 09:41AM CST,Fri 12:45PM CST
695,CHH7557,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 10:30AM CST,Fri 12:41PM CST
696,CSN6439,A320,Qingdao Liuting Int'l (TAO / ZSQD),Fri 09:32AM CST,Fri 12:38PM CST
697,CCA1479,A321,Beijing Capital Int'l (PEK / ZBAA),Fri 09:13AM CST,Fri 12:34PM CST
698,CHH7471,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 10:25AM CST,Fri 12:26PM CST
699,CSN3774,B738,Changde Taohuayuan (CGD / ZGCD),Fri 10:48AM CST,Fri 12:16PM CST
700,CDG2155,B738,Haikou Meilan Int'l (HAK / ZJHK),Fri 11:25AM CST,Fri 12:09PM CST
701,GCR7875,A320,Yichun Mingyueshan (YIC / ZSYC),Fri 10:28AM CST,Fri 11:49AM CST
702,CDG4709,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 09:33AM CST,Fri 11:45AM CST
703,CES6415,A320,Wenzhou Int'l (WNZ / ZSWZ),Fri 09:56AM CST,Fri 11:42AM CST
704,GCR7675,E190,Ganzhou Huangjin (KOW / ZSGZ),Fri 10:25AM CST,Fri 11:33AM CST
705,CXA8555,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 09:40AM CST,Fri 11:25AM CST
706,CES2791,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 09:14AM CST,Fri 11:22AM CST
707,CDG4909,B738,Nanchang Changbei Int'l (KHN / ZSCN),Fri 09:41AM CST,Fri 11:11AM CST
708,CSZ8336,A320,Yuncheng (YCU / ZBYC),Fri 08:45AM CST,Fri 11:05AM CST
709,CDG4989,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 09:17AM CST,Fri 11:02AM CST
710,CSH9513,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 08:40AM CST,Fri 10:59AM CST
711,CQH8631,A320,Ningbo Lishe Int'l (NGB / ZSNB),Fri 08:47AM CST,Fri 10:52AM CST
712,CCA1619,B737,Tianjin Binhai Int'l (TSN / ZBTJ),Fri 07:47AM CST,Fri 10:49AM CST
713,CSN3740,B738,Beijing Daxing International Airport (PKX / ZBAD),Fri 07:13AM CST,Fri 10:24AM CST
714,CHH7619,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 07:49AM CST,Fri 10:18AM CST
715,CSN6703,B738,Yiwu (YIW / ZSYW),Fri 08:17AM CST,Fri 10:12AM CST
716,CSZ9529,B738,Wuxi (WUX / ZSWX),Fri 07:45AM CST,Fri 10:07AM CST
717,CSN3845,B738,Wuhan Tianhe (WUH / ZHHH),Fri 08:23AM CST,Fri 10:05AM CST
718,DKH1159,A320,Shanghai Pudong Int'l (PVG / ZSPD),Fri 07:30AM CST,Fri 09:58AM CST
