,标识符,机型,始发地,出发,到达
1921,AAL9730,B77W,Narita Int'l (NRT / RJAA),Mon 09:00AM JST,Mon 12:59PM HKT
1922,MDA1817,B738,Taichung (RMQ / RCMQ),Mon 01:11PM CST,Mon 02:29PM HKT
1923,CPA930,A359,Manila Int'l (MNL / RPLL),Mon 12:33PM PST,Mon 02:07PM HKT
1924,CPA766,A359,Tan Son Nhat Int'l (SGN / VVTS),Mon 11:12AM +07,Mon 02:02PM HKT
1925,BOX512,B77L,Leipzig/Halle (LEJ / EDDP),Sun 08:16PM CET,Mon 01:33PM HKT
1926,AAL9730,B77W,Narita Int'l (NRT / RJAA),Mon 09:00AM JST,Mon 12:59PM HKT
1927,CPA906,A359,Manila Int'l (MNL / RPLL),Mon 11:20AM PST,Mon 12:54PM HKT
1928,AHK3713,A332,Shanghai Pudong Int'l (PVG / ZSPD),Mon 10:31AM CST,Mon 12:44PM HKT
1929,CAL909,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 11:05AM CST,Mon 12:31PM HKT
1930,PAC980,B748,Incheon Int'l (ICN / RKSI),Mon 10:05AM KST,Mon 12:30PM HKT
1931,CPA906,A359,Manila Int'l (MNL / RPLL),Mon 11:20AM PST,Mon 12:54PM HKT
1932,AHK3713,A332,Shanghai Pudong Int'l (PVG / ZSPD),Mon 10:31AM CST,Mon 12:44PM HKT
1933,CAL909,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 11:05AM CST,Mon 12:31PM HKT
1934,PAC980,B748,Incheon Int'l (ICN / RKSI),Mon 10:05AM KST,Mon 12:30PM HKT
1935,CKS246,B77L,Sydney (SYD / YSSY),Mon 06:40AM AEDT,Mon 12:05PM HKT
1936,CLX4927,B748,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Mon 08:44AM +07,Mon 11:45AM HKT
1937,BOX612,B77L,Frankfurt Int'l (FRA / EDDF),Sun 05:52PM CET,Mon 11:19AM HKT
1938,CES501,A321,Shanghai Pudong Int'l (PVG / ZSPD),Mon 08:39AM CST,Mon 10:58AM HKT
1939,SIA890,A359,Singapore Changi (SIN / WSSS),Mon 07:39AM +08,Mon 10:57AM HKT
1940,NCR582,B744,Anchorage Intl (PANC),Sun 06:18AM AKST,Mon 10:39AM HKT
1941,CLX4927,B748,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Mon 08:44AM +07,Mon 11:45AM HKT
1942,BOX612,B77L,Frankfurt Int'l (FRA / EDDF),Sun 05:52PM CET,Mon 11:19AM HKT
1943,CES501,A321,Shanghai Pudong Int'l (PVG / ZSPD),Mon 08:39AM CST,Mon 10:58AM HKT
1944,SIA890,A359,Singapore Changi (SIN / WSSS),Mon 07:39AM +08,Mon 10:57AM HKT
1945,NCR582,B744,Anchorage Intl (PANC),Sun 06:18AM AKST,Mon 10:39AM HKT
1946,CPA738,B77W,Dubai Int'l (DXB / OMDB),Sun 11:49PM +04,Mon 10:09AM HKT
1947,HKC9236,A332,Shanghai Pudong Int'l (PVG / ZSPD),Mon 07:29AM CST,Mon 09:55AM HKT
1948,CPA18,B744,Bandaranaike Int'l (CMB / VCBI),Mon 02:29AM +0530,Mon 09:51AM HKT
1949,EVA851,B789,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 08:24AM CST,Mon 09:48AM HKT
1950,PAL300,A321,Manila Int'l (MNL / RPLL),Mon 07:52AM PST,Mon 09:30AM HKT
1951,CPA694,B77W,Indira Gandhi Int'l (DEL / VIDP),Mon 02:48AM IST,Mon 09:25AM HKT
1952,CAL903,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 07:58AM CST,Mon 09:21AM HKT
1953,HKC9236,A332,Shanghai Pudong Int'l (PVG / ZSPD),Mon 07:29AM CST,Mon 09:55AM HKT
1954,CPA18,B744,Bandaranaike Int'l (CMB / VCBI),Mon 02:29AM +0530,Mon 09:51AM HKT
1955,EVA851,B789,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 08:24AM CST,Mon 09:48AM HKT
1956,PAL300,A321,Manila Int'l (MNL / RPLL),Mon 07:52AM PST,Mon 09:30AM HKT
1957,CPA694,B77W,Indira Gandhi Int'l (DEL / VIDP),Mon 02:48AM IST,Mon 09:25AM HKT
1958,CAL903,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 07:58AM CST,Mon 09:21AM HKT
1959,SIA7970,B744,Singapore Changi (SIN / WSSS),Mon 06:12AM +08,Mon 09:18AM HKT
1960,GTI8373,B744,Noi Bai Int'l (HAN / VVNB),Mon 06:51AM +07,Mon 09:09AM HKT
1961,CPA632,B77W,Chennai Int'l (MAA / VOMM),Mon 01:52AM IST,Mon 09:01AM HKT
1962,CPA85,B748,John F Kennedy Intl (KJFK),Sun 03:48AM EST,Mon 08:33AM HKT
1963,UAE9284,B772,Dubai Int'l (DXB / OMDB),Sun 09:57PM +04,Mon 08:29AM HKT
1964,UPS58,B748,Guam Intl (PGUM),Mon 06:11AM ChST,Mon 08:19AM HKT
1965,CPA252,A35K,London Heathrow (LHR / EGLL),Sun 12:39PM GMT,Mon 07:39AM HKT
1966,CPA252,A35K,London Heathrow (LHR / EGLL),Sun 12:39PM GMT,Mon 07:39AM HKT
1967,HFM711,A343,Indira Gandhi Int'l (DEL / VIDP),Mon 12:34AM IST,Mon 07:31AM HKT
1968,HKC571,A332,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 06:03AM CST,Mon 07:29AM HKT
1969,QFA7527,B763,Darwin Int'l / RAAF (DRW / YPDN),Mon 03:54AM ACST,Mon 07:26AM HKT
1970,UAL2852,B77W,Guam Intl (PGUM),Mon 04:58AM ChST,Mon 07:12AM HKT
1971,AHK3755,A306,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 05:15AM CST,Mon 07:06AM HKT
1972,VIR636,B789,London Heathrow (LHR / EGLL),Sun 11:52AM GMT,Mon 07:02AM HKT
1973,CPA288,A359,Frankfurt Int'l (FRA / EDDF),Sun 01:16PM CET,Mon 06:46AM HKT
1974,HKC4569,A332,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 05:07AM CST,Mon 06:36AM HKT
1975,CPA3281,B748,Anchorage Intl (PANC),Sun 03:32AM AKST,Mon 06:30AM HKT
1976,BOX516,B77L,Changi Air Base (RSAF) (WSAC),Mon 03:22AM +08,Mon 06:27AM HKT
1977,CPA270,A35K,Amsterdam Schiphol (AMS / EHAM),Sun 12:41PM CET,Mon 06:16AM HKT
1978,VIR636,B789,London Heathrow (LHR / EGLL),Sun 11:52AM GMT,Mon 07:02AM HKT
1979,CPA288,A359,Frankfurt Int'l (FRA / EDDF),Sun 01:16PM CET,Mon 06:46AM HKT
1980,HKC4569,A332,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 05:07AM CST,Mon 06:36AM HKT
1981,CPA3281,B748,Anchorage Intl (PANC),Sun 03:32AM AKST,Mon 06:30AM HKT
1982,BOX516,B77L,Changi Air Base (RSAF) (WSAC),Mon 03:22AM +08,Mon 06:27AM HKT
1983,CPA270,A35K,Amsterdam Schiphol (AMS / EHAM),Sun 12:41PM CET,Mon 06:16AM HKT
1984,CPA3181,B748,Anchorage Intl (PANC),Sun 02:40AM AKST,Mon 05:47AM HKT
1985,CPA796,A359,Jakarta-Soekarno-Hatta Int'l (CGK / WIII),Mon 12:28AM WIB,Mon 05:25AM HKT
1986,UAE9886,B772,Dubai Int'l (DXB / OMDB),Sun 06:53PM +04,Mon 05:17AM HKT
1987,CAL5825,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 03:49AM CST,Mon 05:11AM HKT
1988,CPA829,A35K,Toronto Pearson Int'l (CYYZ),Sun 01:08AM EST,Mon 04:52AM HKT
1989,CPA2178,B77W,Melbourne Tullamarine (MEL / YMML),Sun 10:51PM AEDT,Mon 04:29AM HKT
1990,SOO275,B77L,Incheon Int'l (ICN / RKSI),Mon 01:39AM KST,Mon 04:13AM HKT
1991,MNB6565,A332,Navoi Int'l (NVI / UTSA),Sun 06:11PM +05,Mon 03:43AM HKT
1992,SOO275,B77L,Incheon Int'l (ICN / RKSI),Mon 01:39AM KST,Mon 04:13AM HKT
1993,MNB6565,A332,Navoi Int'l (NVI / UTSA),Sun 06:11PM +05,Mon 03:43AM HKT
1994,HKC328,A332,Tan Son Nhat Int'l (SGN / VVTS),Sun 11:50PM +07,Mon 03:03AM HKT
1995,CPA78,B744,Phnom Penh Int'l (Pochentong Int'l) (PNH / VDPP),Sun 11:49PM +07,Mon 02:45AM HKT
1996,FDX73,B77L,Sydney (SYD / YSSY),Sun 08:51PM AEDT,Mon 02:44AM HKT
1997,NCA203,B748,Narita Int'l (NRT / RJAA),Sun 09:49PM JST,Mon 01:39AM HKT
1998,HKC352,A332,Manila Int'l (MNL / RPLL),Sun 11:51PM PST,Mon 01:30AM HKT
1999,HKC318,A332,Noi Bai Int'l (HAN / VVNB),Sun 10:35PM +07,Mon 12:52AM HKT
2000,CLX7326,B748,Kuala Lumpur Int'l (KUL / WMKK),Sun 08:52PM +08,Mon 12:13AM HKT
2001,HKC332,A332,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 08:57PM +07,Mon 12:03AM HKT
2002,CPA742,A333,Noi Bai Int'l (HAN / VVNB),Sun 09:07PM +07,Sun 11:26PM HKT
2003,UPS68,B748,Anchorage Intl (PANC),Sat 07:05PM AKST,Sun 11:25PM HKT
2004,HKC352,A332,Manila Int'l (MNL / RPLL),Sun 11:51PM PST,Mon 01:30AM HKT
2005,HKC318,A332,Noi Bai Int'l (HAN / VVNB),Sun 10:35PM +07,Mon 12:52AM HKT
2006,CLX7326,B748,Kuala Lumpur Int'l (KUL / WMKK),Sun 08:52PM +08,Mon 12:13AM HKT
2007,HKC332,A332,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 08:57PM +07,Mon 12:03AM HKT
2008,CPA742,A333,Noi Bai Int'l (HAN / VVNB),Sun 09:07PM +07,Sun 11:26PM HKT
2009,UPS68,B748,Anchorage Intl (PANC),Sat 07:05PM AKST,Sun 11:25PM HKT
2010,ABW749,B748,Incheon Int'l (ICN / RKSI),Sun 08:45PM KST,Sun 11:12PM HKT
2011,CPA764,A359,Tan Son Nhat Int'l (SGN / VVTS),Sun 07:58PM +07,Sun 10:49PM HKT
2012,CPA419,A333,Incheon Int'l (ICN / RKSI),Sun 07:43PM KST,Sun 10:18PM HKT
2013,CPA87,B748,Anchorage Intl (PANC),Sat 07:08PM AKST,Sun 10:12PM HKT
2014,UAE9826,B772,Sydney (SYD / YSSY),Sun 04:29PM AEDT,Sun 09:56PM HKT
2015,CKS182,B744,Incheon Int'l (ICN / RKSI),Sun 07:26PM KST,Sun 09:50PM HKT
2016,CPA702,A359,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 06:47PM +07,Sun 09:48PM HKT
2017,UAE9826,B772,Sydney (SYD / YSSY),Sun 04:29PM AEDT,Sun 09:56PM HKT
2018,CKS182,B744,Incheon Int'l (ICN / RKSI),Sun 07:26PM KST,Sun 09:50PM HKT
2019,CPA702,A359,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 06:47PM +07,Sun 09:48PM HKT
2020,PAC654,B744,Incheon Int'l (ICN / RKSI),Sun 07:18PM KST,Sun 09:43PM HKT
2021,CPA3283,B748,Anchorage Intl (PANC),Sat 06:15PM AKST,Sun 09:23PM HKT
2022,CPA95,B748,John F Kennedy Intl (KJFK),Sat 04:48PM EST,Sun 09:21PM HKT
2023,CAL921,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 07:52PM CST,Sun 09:18PM HKT
2024,CPA100,A35K,Sydney (SYD / YSSY),Sun 03:53PM AEDT,Sun 09:16PM HKT
2025,CPA3248,B744,Jakarta-Soekarno-Hatta Int'l (CGK / WIII),Sun 04:05PM WIB,Sun 09:12PM HKT
2026,CPA610,B77W,Bandaranaike Int'l (CMB / VCBI),Sun 01:33PM +0530,Sun 09:10PM HKT
2027,CPA724,A333,Kuala Lumpur Int'l (KUL / WMKK),Sun 05:41PM +08,Sun 09:07PM HKT
2028,CPA104,A35K,Melbourne Tullamarine (MEL / YMML),Sun 03:27PM AEDT,Sun 08:53PM HKT
2029,CPA902,A359,Manila Int'l (MNL / RPLL),Sun 07:12PM PST,Sun 08:43PM HKT
2030,ICV5717,B744,Narita Int'l (NRT / RJAA),Sun 04:52PM JST,Sun 08:40PM HKT
2031,CPA198,B77W,Auckland (AKL / NZAA),Sun 03:28PM NZDT,Sun 08:32PM HKT
2032,CPA521,A359,Narita Int'l (NRT / RJAA),Sun 04:36PM JST,Sun 08:30PM HKT
2033,ICV5717,B744,Narita Int'l (NRT / RJAA),Sun 04:52PM JST,Sun 08:40PM HKT
2034,CPA198,B77W,Auckland (AKL / NZAA),Sun 03:28PM NZDT,Sun 08:32PM HKT
2035,CPA521,A359,Narita Int'l (NRT / RJAA),Sun 04:36PM JST,Sun 08:30PM HKT
2036,CPA507,A35K,Kansai Int'l (KIX / RJBB),Sun 05:35PM JST,Sun 08:27PM HKT
2037,AAR967,74F,Incheon Int'l (ICN / RKSI),Sun 05:42PM KST,Sun 08:09PM HKT
2038,CAL927,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 06:39PM CST,Sun 08:03PM HKT
2039,CPA369,B77W,Shanghai Pudong Int'l (PVG / ZSPD),Sun 05:38PM CST,Sun 07:50PM HKT
2040,N168NW,GLF6,Singapore Seletar Airport (XSP / WSSL),Sun 04:40PM +08,Sun 07:41PM HKT
2041,CAL923,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 06:12PM CST,Sun 07:35PM HKT
2042,CPA91,B748,Anchorage Intl (PANC),Sat 04:09PM AKST,Sun 07:11PM HKT
2043,CPA879,A35K,San Francisco Intl (KSFO),Sat 12:14PM PST,Sun 07:10PM HKT
2044,UAL2865,B773,Narita Int'l (NRT / RJAA),Sun 03:37PM JST,Sun 07:05PM HKT
2045,CPA260,B77W,Charles de Gaulle/Roissy (CDG / LFPG),Sun 12:03PM CET,06:08AM HKT (+1) (?)
2046,KLM847,B789,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 03:57PM +07,Sun 07:00PM HKT
2047,BOX610,B77L,Bengaluru Int'l (BLR / VOBL),Sun 11:41AM IST,Sun 06:57PM HKT
2048,UAL2865,B773,Narita Int'l (NRT / RJAA),Sun 03:37PM JST,Sun 07:05PM HKT
2049,CPA260,B77W,Charles de Gaulle/Roissy (CDG / LFPG),Sun 12:03PM CET,06:08AM HKT (+1) (?)
2050,KLM847,B789,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 03:57PM +07,Sun 07:00PM HKT
2051,BOX610,B77L,Bengaluru Int'l (BLR / VOBL),Sun 11:41AM IST,Sun 06:57PM HKT
2052,CPA918,A359,Manila Int'l (MNL / RPLL),Sun 05:24PM PST,Sun 06:57PM HKT
2053,QTR8438,B772,Hamad Int'l (DOH / OTHH),Sun 07:11AM +03,Sun 06:45PM HKT
2054,CPA66,B748,Al Maktoum Int'l (DWC / OMDW),Sun 08:16AM +04,Sun 06:39PM HKT
2055,CLX8566,B748,Kuala Lumpur Int'l (KUL / WMKK),Sun 03:23PM +08,Sun 06:38PM HKT
2056,NCR576,B744,Anchorage Intl (PANC),Sat 02:20PM AKST,Sun 06:36PM HKT
2057,ATN2106,B763,Darwin Int'l / RAAF (DRW / YPDN),Sun 02:53PM ACST,Sun 06:34PM HKT
2058,HKC372,A332,Singapore Changi (SIN / WSSS),Sun 03:08PM +08,Sun 06:29PM HKT
2059,CPA527,A359,Narita Int'l (NRT / RJAA),Sun 02:26PM JST,Sun 06:26PM HKT
2060,CPA654,A359,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 03:19PM +07,Sun 06:22PM HKT
2061,HKC9072,A332,Shahjalal International Airport (DAC / VGHS),Sun 12:57PM +06,Sun 06:14PM HKT
2062,UPS62,B748,Anchorage Intl (PANC),Sat 02:04PM AKST,Sun 06:03PM HKT
2063,CPA654,A359,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 03:19PM +07,Sun 06:22PM HKT
2064,HKC9072,A332,Shahjalal International Airport (DAC / VGHS),Sun 12:57PM +06,Sun 06:14PM HKT
2065,UPS62,B748,Anchorage Intl (PANC),Sat 02:04PM AKST,Sun 06:03PM HKT
2066,ACA7,B789,Vancouver Int'l (CYVR),Sat 11:59AM PST,Sun 05:48PM HKT
2067,FDX23,B77L,Anchorage Intl (PANC),Sat 01:14PM AKST,Sun 05:44PM HKT
2068,TGW980,B789,Singapore Changi (SIN / WSSS),Sun 02:23PM +08,Sun 05:40PM HKT
2069,BOX597,B77L,Narita Int'l (NRT / RJAA),Sun 01:59PM JST,Sun 05:37PM HKT
2070,UAE384,B77W,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 02:23PM +07,Sun 05:25PM HKT
2071,CPA722,A333,Kuala Lumpur Int'l (KUL / WMKK),Sun 01:47PM +08,Sun 05:13PM HKT
2072,CPA391,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 02:11PM CST,Sun 05:13PM HKT
2073,BAW27,B77W,London Heathrow (LHR / EGLL),Sat 09:52PM GMT,Sun 05:07PM HKT
2074,THA638,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 02:01PM +07,Sun 05:06PM HKT
2075,CPA722,A333,Kuala Lumpur Int'l (KUL / WMKK),Sun 01:47PM +08,Sun 05:13PM HKT
2076,CPA391,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 02:11PM CST,Sun 05:13PM HKT
2077,BAW27,B77W,London Heathrow (LHR / EGLL),Sat 09:52PM GMT,Sun 05:07PM HKT
2078,THA638,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 02:01PM +07,Sun 05:06PM HKT
2079,THY70,B77W,Istanbul Airport (IST / LTFM),Sun 02:26AM +03,Sun 04:40PM HKT
2080,VIR206,B789,London Heathrow (LHR / EGLL),Sat 09:22PM GMT,Sun 04:32PM HKT
2081,GTI8379,B744,Incheon Int'l (ICN / RKSI),Sun 02:04PM KST,Sun 04:27PM HKT
2082,UPS168,B763,Changi Air Base (RSAF) (WSAC),Sun 01:05PM +08,Sun 04:22PM HKT
2083,CPA367,A333,Shanghai Pudong Int'l (PVG / ZSPD),Sun 01:59PM CST,Sun 04:17PM HKT
2084,MAS6106,A332,Kota Kinabalu Int'l (BKI / WBKK),Sun 01:15PM +08,Sun 04:15PM HKT
2085,CLX4507,B748,Singapore Changi (SIN / WSSS),Sun 01:00PM +08,Sun 04:09PM HKT
2086,UPS168,B763,Changi Air Base (RSAF) (WSAC),Sun 01:05PM +08,Sun 04:22PM HKT
2087,CPA367,A333,Shanghai Pudong Int'l (PVG / ZSPD),Sun 01:59PM CST,Sun 04:17PM HKT
2088,MAS6106,A332,Kota Kinabalu Int'l (BKI / WBKK),Sun 01:15PM +08,Sun 04:15PM HKT
2089,CLX4507,B748,Singapore Changi (SIN / WSSS),Sun 01:00PM +08,Sun 04:09PM HKT
2090,SIA7198,B744,Singapore Changi (SIN / WSSS),Sun 12:45PM +08,Sun 03:55PM HKT
2091,CPA278,A359,Charles de Gaulle/Roissy (CDG / LFPG),Sat 09:44PM CET,Sun 03:42PM HKT
2092,QTR818,A359,Hamad Int'l (DOH / OTHH),Sun 03:51AM +03,Sun 03:28PM HKT
2093,ANA8513,B763,Narita Int'l (NRT / RJAA),Sun 11:09AM JST,Sun 03:23PM HKT
2094,CLX4926,B744,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 12:17PM +07,Sun 03:21PM HKT
2095,CPA475,A359,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 01:56PM CST,Sun 03:19PM HKT
2096,CPA495,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 01:45PM CST,Sun 03:06PM HKT
2097,ETD925,B772,Abu Dhabi Int'l (AUH / OMAA),Sun 04:10AM +04,Sun 02:46PM HKT
2098,CLX4926,B744,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 12:17PM +07,Sun 03:21PM HKT
2099,CPA475,A359,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 01:56PM CST,Sun 03:19PM HKT
2100,CPA495,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 01:45PM CST,Sun 03:06PM HKT
2101,ETD925,B772,Abu Dhabi Int'l (AUH / OMAA),Sun 04:10AM +04,Sun 02:46PM HKT
2102,HKE173,A320,Taichung (RMQ / RCMQ),Sun 01:30PM CST,Sun 02:45PM HKT
2103,CPA930,A359,Manila Int'l (MNL / RPLL),Sun 01:07PM PST,Sun 02:40PM HKT
2104,BAW31,B772,London Heathrow (LHR / EGLL),Sat 07:09PM GMT,Sun 02:37PM HKT
2105,UAL2853,B77W,Guam Intl (PGUM),Sun 12:21PM ChST,Sun 02:31PM HKT
2106,JAL29,B789,Narita Int'l (NRT / RJAA),Sun 10:29AM JST,Sun 02:17PM HKT
2107,CPA5,B748,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 12:51PM CST,Sun 02:13PM HKT
2108,CPA766,A359,Tan Son Nhat Int'l (SGN / VVTS),Sun 11:18AM +07,Sun 02:12PM HKT
2109,CPA841,A35K,John F Kennedy Intl (KJFK),Sat 09:45AM EST,Sun 02:01PM HKT
2110,PAC749,B744,Narita Int'l (NRT / RJAA),Sun 10:10AM JST,Sun 01:57PM HKT
2111,CPA5,B748,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 12:51PM CST,Sun 02:13PM HKT
2112,CPA766,A359,Tan Son Nhat Int'l (SGN / VVTS),Sun 11:18AM +07,Sun 02:12PM HKT
2113,CPA841,A35K,John F Kennedy Intl (KJFK),Sat 09:45AM EST,Sun 02:01PM HKT
2114,PAC749,B744,Narita Int'l (NRT / RJAA),Sun 10:10AM JST,Sun 01:57PM HKT
2115,QTR8930,B772,Kansai Int'l (KIX / RJBB),Sun 10:55AM JST,Sun 01:53PM HKT
2116,CLX7506,B744,Singapore Changi (SIN / WSSS),Sun 10:20AM +08,Sun 01:31PM HKT
2117,CCA111,B738,Beijing Capital Int'l (PEK / ZBAA),Sun 09:57AM CST,Sun 01:16PM HKT
2118,CPA421,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 11:47AM CST,Sun 01:09PM HKT
2119,UPS66,B744,Anchorage Intl (PANC),Sat 08:47AM AKST,Sun 12:59PM HKT
2120,ELY75,B789,Ben Gurion Int'l (TLV / LLBG),Sat 09:17PM IST,Sun 12:53PM HKT
2121,AAL9705,B773,Narita Int'l (NRT / RJAA),Sun 08:53AM JST,Sun 12:39PM HKT
2122,GEC8472,B77L,Chennai Int'l (MAA / VOMM),Sun 05:36AM IST,Sun 12:35PM HKT
2123,CPA421,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 11:47AM CST,Sun 01:09PM HKT
2124,UPS66,B744,Anchorage Intl (PANC),Sat 08:47AM AKST,Sun 12:59PM HKT
2125,ELY75,B789,Ben Gurion Int'l (TLV / LLBG),Sat 09:17PM IST,Sun 12:53PM HKT
2126,AAL9705,B773,Narita Int'l (NRT / RJAA),Sun 08:53AM JST,Sun 12:39PM HKT
2127,GEC8472,B77L,Chennai Int'l (MAA / VOMM),Sun 05:36AM IST,Sun 12:35PM HKT
2128,PAC927,B744,Incheon Int'l (ICN / RKSI),Sun 10:02AM KST,Sun 12:30PM HKT
2129,CPA906,A359,Manila Int'l (MNL / RPLL),Sun 10:26AM PST,Sun 12:27PM HKT
2130,MAS72,A333,Kuala Lumpur Int'l (KUL / WMKK),Sun 08:58AM +08,Sun 12:23PM HKT
2131,CAL909,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 10:49AM CST,Sun 12:12PM HKT
2132,ICL851,B744,Ben Gurion Int'l (TLV / LLBG),Sat 08:01PM IST,Sun 12:04PM HKT
2133,CKS82,B744,Incheon Int'l (ICN / RKSI),Sun 09:35AM KST,Sun 12:01PM HKT
2134,AHK3832,A332,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 08:34AM +07,Sun 11:39AM HKT
2135,ICL851,B744,Ben Gurion Int'l (TLV / LLBG),Sat 08:01PM IST,Sun 12:04PM HKT
2136,CKS82,B744,Incheon Int'l (ICN / RKSI),Sun 09:35AM KST,Sun 12:01PM HKT
2137,AHK3832,A332,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Sun 08:34AM +07,Sun 11:39AM HKT
2138,AHK3348,A306,Manila Int'l (MNL / RPLL),Sun 09:58AM PST,Sun 11:28AM HKT
2139,SIA890,A359,Singapore Changi (SIN / WSSS),Sun 07:57AM +08,Sun 11:10AM HKT
2140,CPA93,B748,Anchorage Intl (PANC),Sat 08:06AM AKST,Sun 11:05AM HKT
2141,CES501,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sun 08:43AM CST,Sun 11:02AM HKT
2142,AHK3769,A306,Beijing Capital Int'l (PEK / ZBAA),Sun 07:59AM CST,Sun 10:57AM HKT
2143,VJT630,CRJ2,Singapore Seletar Airport (XSP / WSSL),Sun 07:00AM +08,Sun 10:46AM HKT
2144,SWR138,B77W,Zurich (Kloten) (ZRH / LSZH),Sat 04:46PM CET,Sun 10:43AM HKT
2145,CPA93,B748,Anchorage Intl (PANC),Sat 08:06AM AKST,Sun 11:05AM HKT
2146,CES501,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sun 08:43AM CST,Sun 11:02AM HKT
2147,AHK3769,A306,Beijing Capital Int'l (PEK / ZBAA),Sun 07:59AM CST,Sun 10:57AM HKT
2148,VJT630,CRJ2,Singapore Seletar Airport (XSP / WSSL),Sun 07:00AM +08,Sun 10:46AM HKT
2149,SWR138,B77W,Zurich (Kloten) (ZRH / LSZH),Sat 04:46PM CET,Sun 10:43AM HKT
2150,CXA8695,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 08:59AM CST,Sun 10:15AM HKT
2151,QTR8422,B772,Singapore Changi (SIN / WSSS),Sun 06:42AM +08,Sun 10:05AM HKT
2152,PAL300,A321,Manila Int'l (MNL / RPLL),Sun 08:17AM PST,Sun 09:54AM HKT
2153,HKC830,A332,Shanghai Pudong Int'l (PVG / ZSPD),Sun 07:29AM CST,Sun 09:47AM HKT
2154,EVA851,B789,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 08:17AM CST,Sun 09:41AM HKT
2155,CAL903,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 08:14AM CST,Sun 09:37AM HKT
2156,CAL5837,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 07:45AM CST,Sun 09:07AM HKT
2157,PAL300,A321,Manila Int'l (MNL / RPLL),Sun 08:17AM PST,Sun 09:54AM HKT
2158,HKC830,A332,Shanghai Pudong Int'l (PVG / ZSPD),Sun 07:29AM CST,Sun 09:47AM HKT
2159,EVA851,B789,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 08:17AM CST,Sun 09:41AM HKT
2160,CAL903,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 08:14AM CST,Sun 09:37AM HKT
2161,CAL5837,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 07:45AM CST,Sun 09:07AM HKT
2162,CPA660,B77W,Chatrapati Shivaji Int'l (BOM / VABB),Sun 01:40AM IST,Sun 08:53AM HKT
2163,FIN101,A359,Helsinki-Vantaa (HEL / EFHK),Sat 05:09PM EET,Sun 08:09AM HKT
2164,CKS247,B744,Bahrain Int'l (BAH / OBBI),Sat 08:16PM +03,Sun 08:05AM HKT
2165,CEB272,A330,Manila Int'l (MNL / RPLL),Sun 06:23AM PST,Sun 07:56AM HKT
2166,HKC4569,A332,Taiwan Taoyuan Int'l (TPE / RCTP),Sun 06:23AM CST,Sun 07:53AM HKT
