,标识符,机型,始发地,出发,到达
237,CES2127,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 06:05PM CST,Wed 08:14PM CST
238,CCA1885,B773,Beijing Capital Int'l (PEK / ZBAA),Wed 06:39PM CST,Wed 08:14PM CST
239,CSH9376,A321,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 06:48PM CST,Wed 08:09PM CST
240,DKH1130,A321,Sanya Phoenix Int'l (SYX / ZJSY),Wed 05:40PM CST,Wed 08:07PM CST
241,DKH1130,A321,Sanya Phoenix Int'l (SYX / ZJSY),Wed 05:40PM CST,Wed 08:07PM CST
242,CSH9400,B738,Changsha Huanghua Int'l (CSX / ZGHA),Wed 06:46PM CST,Wed 08:06PM CST
243,CQH8766,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 06:31PM CST,Wed 08:05PM CST
244,CSH9220,737,Urumqi Diwopu Int'l (URC / ZWWW),Wed 03:39PM CST,Wed 08:01PM CST
245,CSN3529,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 06:23PM CST,Wed 07:59PM CST
246,CES2513,B738,Wuhan Tianhe (WUH / ZHHH),Wed 06:41PM CST,Wed 07:54PM CST
247,CQH8856,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 06:15PM CST,Wed 07:52PM CST
248,CES5348,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 06:07PM CST,Wed 07:50PM CST
249,CES5122,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 06:00PM CST,Wed 07:48PM CST
250,CSN6997,B738,Urumqi Diwopu Int'l (URC / ZWWW),Wed 03:47PM CST,Wed 07:48PM CST
251,CSH9374,737,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 06:25PM CST,Wed 07:45PM CST
252,DKH1248,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 05:55PM CST,Wed 07:45PM CST
253,CSN3587,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 05:50PM CST,Wed 07:39PM CST
254,CES2406,B732,Taiyuan Wusu (TYN / ZBYN),Wed 05:48PM CST,Wed 07:39PM CST
255,CSH9316,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 05:56PM CST,Wed 07:36PM CST
256,CES5434,A332,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 05:39PM CST,Wed 07:34PM CST
257,CES5530,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 06:13PM CST,Wed 07:32PM CST
258,CSH9454,B733,Kunming Changshui Int'l (KMG / ZPPP),Wed 05:08PM CST,Wed 07:31PM CST
259,CQH6178,A320,Zunyi Maotai Airport (WMT / ZUMT),Wed 05:27PM CST,Wed 07:26PM CST
260,CSN3545,A359,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 05:41PM CST,Wed 07:24PM CST
261,CES2550,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 05:34PM CST,Wed 07:21PM CST
262,CXA8547,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 06:11PM CST,Wed 07:19PM CST
263,CES5346,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 05:32PM CST,Wed 07:19PM CST
264,CSH9330,737,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 05:51PM CST,Wed 07:18PM CST
265,CHH7601,B789,Beijing Capital Int'l (PEK / ZBAA),Wed 05:27PM CST,Wed 07:15PM CST
266,CES5272,A320,Changsha Huanghua Int'l (CSX / ZGHA),Wed 06:00PM CST,Wed 07:11PM CST
267,CDG4849,B738,Penglai International (YNT / ZSYT),Wed 05:29PM CST,Wed 07:08PM CST
268,CSH9298,737,Jieyang Chaoshan International Airport (SWA / ZGOW),Wed 05:40PM CST,Wed 07:08PM CST
269,CQH6268,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 05:26PM CST,Wed 07:07PM CST
270,CES5664,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 05:50PM CST,Wed 07:04PM CST
271,CES5312,A332,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 05:21PM CST,Wed 07:01PM CST
272,CCA4541,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 05:10PM CST,Wed 06:59PM CST
273,CES5811,B732,Kunming Changshui Int'l (KMG / ZPPP),Wed 04:36PM CST,Wed 06:56PM CST
274,CCA4501,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 04:55PM CST,Wed 06:56PM CST
275,CSZ9515,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 05:09PM CST,Wed 06:52PM CST
276,CES2165,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 05:12PM CST,Wed 06:50PM CST
277,DKH1126,A320,Changsha Huanghua Int'l (CSX / ZGHA),Wed 05:24PM CST,Wed 06:49PM CST
278,CES5120,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 05:10PM CST,Wed 06:49PM CST
279,CQH8882,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 05:12PM CST,Wed 06:49PM CST
280,CCA1829,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 05:03PM CST,Wed 06:42PM CST
281,CDG1167,B738,Jinan Yaoqiang (TNA / ZSJN),Wed 05:31PM CST,Wed 06:38PM CST
282,CSH9458,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 04:48PM CST,Wed 06:37PM CST
283,CES5524,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 05:13PM CST,Wed 06:34PM CST
284,CSN3503,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 04:49PM CST,Wed 06:28PM CST
285,CQH8808,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 05:15PM CST,Wed 06:26PM CST
286,CSH9270,B733,Jinggangshan (JGS / ZSJA),Wed 05:10PM CST,Wed 06:24PM CST
287,CES5418,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 04:18PM CST,Wed 06:21PM CST
288,CXA8505,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 05:03PM CST,Wed 06:20PM CST
289,CSN8885,B788,Beijing Daxing International Airport (PKX / ZBAD),Wed 04:53PM CST,Wed 06:19PM CST
290,CSH9334,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 04:38PM CST,Wed 06:17PM CST
291,CSH9358,B738,Jieyang Chaoshan International Airport (SWA / ZGOW),Wed 04:40PM CST,Wed 06:10PM CST
292,CDG4667,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 04:53PM CST,Wed 06:09PM CST
293,CCA1549,A359,Beijing Capital Int'l (PEK / ZBAA),Wed 04:29PM CST,Wed 06:03PM CST
294,CES5390,A320,Luoyang (LYA / ZHLY),Wed 04:30PM CST,Wed 06:00PM CST
295,CES5460,737,Hohhot Baita Int'l (HET / ZBHH),Wed 04:08PM CST,Wed 05:57PM CST
296,CES5390,A320,Luoyang (LYA / ZHLY),Wed 04:30PM CST,Wed 06:00PM CST
297,CES5460,737,Hohhot Baita Int'l (HET / ZBHH),Wed 04:08PM CST,Wed 05:57PM CST
298,CUA2317,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 04:15PM CST,Wed 05:57PM CST
299,CES2161,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 04:18PM CST,Wed 05:55PM CST
300,CES5310,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 04:07PM CST,Wed 05:49PM CST
301,CXA8551,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 04:07PM CST,Wed 05:48PM CST
302,DKH1108,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 04:34PM CST,Wed 05:48PM CST
303,DKH1086,A320,Zunyi Maotai Airport (WMT / ZUMT),Wed 03:55PM CST,Wed 05:43PM CST
304,CES5560,A320,Nanchang Changbei Int'l (KHN / ZSCN),Wed 04:41PM CST,Wed 05:41PM CST
305,CSN3549,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 04:05PM CST,Wed 05:41PM CST
306,CHH7609,B789,Beijing Capital Int'l (PEK / ZBAA),Wed 04:00PM CST,Wed 05:37PM CST
307,CUA5955,737,Beijing Daxing International Airport (PKX / ZBAD),Wed 04:03PM CST,Wed 05:35PM CST
308,CES5416,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 03:28PM CST,Wed 05:33PM CST
309,CES5432,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 03:44PM CST,Wed 05:30PM CST
310,DKH1212,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 03:43PM CST,Wed 05:28PM CST
311,CSN3571,A359,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 03:50PM CST,Wed 05:25PM CST
312,DKH1210,A320,Guiyang Longdongbao (KWE / ZUGY),Wed 03:31PM CST,Wed 05:24PM CST
313,CES2505,B738,Wuhan Tianhe (WUH / ZHHH),Wed 04:19PM CST,Wed 05:21PM CST
314,CES5344,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 03:42PM CST,Wed 05:18PM CST
315,CSH9476,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 04:03PM CST,Wed 05:16PM CST
316,CES5648,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 04:06PM CST,Wed 05:15PM CST
317,CCA1515,A330,Beijing Capital Int'l (PEK / ZBAA),Wed 03:33PM CST,Wed 05:13PM CST
318,CES6957,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 03:08PM CST,Wed 05:09PM CST
319,CSH9230,B733,Qingdao Liuting Int'l (TAO / ZSQD),Wed 03:48PM CST,Wed 05:07PM CST
320,CSN3557,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 03:28PM CST,Wed 05:04PM CST
321,CES5116,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 03:17PM CST,Wed 04:53PM CST
322,DKH1178,B789,Sanya Phoenix Int'l (SYX / ZJSY),Wed 02:33PM CST,Wed 04:51PM CST
323,CDG4665,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 03:28PM CST,Wed 04:45PM CST
324,DKH1098,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 02:38PM CST,Wed 04:43PM CST
325,CES5414,A333,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 02:26PM CST,Wed 04:40PM CST
326,DKH1038,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 02:59PM CST,Wed 04:39PM CST
327,CES5692,A321,Yinchuan Helanshan (INC / ZLIC),Wed 02:34PM CST,Wed 04:38PM CST
328,CSZ9511,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 02:46PM CST,Wed 04:32PM CST
329,CSH9452,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 02:23PM CST,Wed 04:31PM CST
330,CCA1523,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 02:59PM CST,Wed 04:31PM CST
331,CXA8509,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 03:15PM CST,Wed 04:26PM CST
332,CXA8509,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 03:15PM CST,Wed 04:26PM CST
333,CSH9314,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 02:47PM CST,Wed 04:24PM CST
334,CCA1521,B77W,Beijing Capital Int'l (PEK / ZBAA),Wed 02:46PM CST,Wed 04:22PM CST
335,CES5520,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 03:07PM CST,Wed 04:20PM CST
336,CES6340,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 01:31PM CST,Wed 04:12PM CST
337,CXA8372,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 02:24PM CST,Wed 04:03PM CST
338,CES2404,B732,Taiyuan Wusu (TYN / ZBYN),Wed 02:04PM CST,Wed 04:02PM CST
339,CQH8776,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 02:15PM CST,Wed 03:54PM CST
340,CXA8577,B738,Quanzhou Jinjiang (JJN / ZSQZ),Wed 02:43PM CST,Wed 03:54PM CST
341,CES2159,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 02:08PM CST,Wed 03:52PM CST
342,CES5342,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 02:12PM CST,Wed 03:51PM CST
343,CQH8888,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 01:49PM CST,Wed 03:50PM CST
344,CSH9312,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 02:08PM CST,Wed 03:46PM CST
345,CES5340,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 01:57PM CST,Wed 03:45PM CST
346,CSH9422,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 02:00PM CST,Wed 03:42PM CST
347,CES5809,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 01:22PM CST,Wed 03:40PM CST
348,CQH8954,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 01:29PM CST,Wed 03:37PM CST
349,CES2286,A320,Dashuipo (WEH / ZSWH),Wed 03:35PM CST,06:53PM CST (?)
350,CES2286,A320,Dashuipo (WEH / ZSWH),Wed 03:35PM CST,06:53PM CST (?)
351,TBA9881,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 01:28PM CST,Wed 03:32PM CST
352,CXA8585,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 02:33PM CST,Wed 03:28PM CST
353,CSN3561,A21N,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 01:49PM CST,Wed 03:26PM CST
354,CCA1517,B789,Beijing Capital Int'l (PEK / ZBAA),Wed 01:46PM CST,Wed 03:25PM CST
355,CES5666,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 02:12PM CST,Wed 03:24PM CST
356,CSN3525,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 01:44PM CST,Wed 03:22PM CST
357,CSH9214,737,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 01:09PM CST,Wed 03:17PM CST
358,CES6354,A333,Changchun Longjia Int'l (CGQ / ZYCC),Wed 12:48PM CST,Wed 03:14PM CST
359,CSN8887,A330,Beijing Daxing International Airport (PKX / ZBAD),Wed 01:31PM CST,Wed 03:13PM CST
360,CDG4863,B738,Penglai International (YNT / ZSYT),Wed 01:43PM CST,Wed 03:11PM CST
361,CSH9116,737,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 01:30PM CST,Wed 03:08PM CST
362,CSN3831,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 01:27PM CST,Wed 03:05PM CST
363,CES2157,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 01:19PM CST,Wed 03:03PM CST
364,CES2521,B738,Wuhan Tianhe (WUH / ZHHH),Wed 01:59PM CST,Wed 03:02PM CST
365,CES5112,B773,Beijing Capital Int'l (PEK / ZBAA),Wed 01:18PM CST,Wed 02:56PM CST
366,CSH9332,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 01:22PM CST,Wed 02:56PM CST
367,CSH9308,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 01:19PM CST,Wed 02:53PM CST
368,DKH1120,B789,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 12:52PM CST,Wed 02:44PM CST
369,CSH9514,B738,Zhuhai Int'l (ZUH / ZGSD),Wed 12:53PM CST,Wed 02:41PM CST
370,CES5807,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 12:22PM CST,Wed 02:37PM CST
371,CSZ9507,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 12:52PM CST,Wed 02:32PM CST
372,DKH1078,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 12:50PM CST,Wed 02:29PM CST
373,CXA8521,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 01:11PM CST,Wed 02:25PM CST
374,CXA8378,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 12:44PM CST,Wed 02:20PM CST
375,CSH9132,737,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 12:45PM CST,Wed 02:18PM CST
376,CDG4669,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 01:03PM CST,Wed 02:15PM CST
377,CES5428,A332,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 12:25PM CST,Wed 02:10PM CST
378,CSH9538,B789,Sanya Phoenix Int'l (SYX / ZJSY),Wed 11:41AM CST,Wed 02:09PM CST
379,CSN6981,B738,Urumqi Diwopu Int'l (URC / ZWWW),Wed 09:49AM CST,Wed 02:08PM CST
380,CSH9340,737,Nanning Wuxu Int'l (NNG / ZGNN),Wed 12:01PM CST,Wed 02:05PM CST
381,CQH8898,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 12:22PM CST,Wed 02:03PM CST
382,CES5308,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 12:25PM CST,Wed 01:59PM CST
383,CSN3539,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 12:22PM CST,Wed 01:58PM CST
384,CSN3551,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 12:15PM CST,Wed 01:54PM CST
385,CSH9348,A321,Wuhan Tianhe (WUH / ZHHH),Wed 12:45PM CST,Wed 01:50PM CST
386,DKH1252,A320,Beijing Daxing International Airport (PKX / ZBAD),Wed 11:51AM CST,Wed 01:49PM CST
387,DKH1252,A320,Beijing Daxing International Airport (PKX / ZBAD),Wed 11:51AM CST,Wed 01:49PM CST
388,CES5408,A359,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 11:51AM CST,Wed 01:44PM CST
389,CES5518,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 12:21PM CST,Wed 01:42PM CST
390,CES5338,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 11:59AM CST,Wed 01:36PM CST
391,CES5805,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 11:15AM CST,Wed 01:33PM CST
392,CSH9396,A333,Changsha Huanghua Int'l (CSX / ZGHA),Wed 12:09PM CST,Wed 01:29PM CST
393,CSH9306,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 11:49AM CST,Wed 01:28PM CST
394,CQH8636,A320,Yinchuan Helanshan (INC / ZLIC),Wed 11:12AM CST,Wed 01:24PM CST
395,CQH6278,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 11:27AM CST,Wed 01:24PM CST
396,CQH8918,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 11:46AM CST,Wed 01:21PM CST
397,CSH9148,737,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 11:46AM CST,Wed 01:18PM CST
398,DKH1218,A21N,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 11:39AM CST,Wed 01:17PM CST
399,CCA1557,B77W,Beijing Capital Int'l (PEK / ZBAA),Wed 11:39AM CST,Wed 01:12PM CST
400,CDG4663,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 11:53AM CST,Wed 01:09PM CST
401,DKH1112,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 11:37AM CST,Wed 01:06PM CST
402,CSN3537,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 11:28AM CST,Wed 01:04PM CST
403,CES2155,B773,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 11:21AM CST,Wed 01:01PM CST
404,CSH9074,B738,Penglai International (YNT / ZSYT),Wed 11:14AM CST,Wed 12:57PM CST
405,CQH8836,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 11:22AM CST,Wed 12:56PM CST
406,DKH1160,A320,Zhuhai Int'l (ZUH / ZGSD),Wed 11:12AM CST,Wed 12:55PM CST
407,CES5108,A332,Beijing Capital Int'l (PEK / ZBAA),Wed 11:02AM CST,Wed 12:48PM CST
408,CSN3531,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 11:04AM CST,Wed 12:41PM CST
409,CXA8567,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 11:28AM CST,Wed 12:39PM CST
410,CSH9164,737,Taiyuan Wusu (TYN / ZBYN),Wed 10:54AM CST,Wed 12:37PM CST
411,CCA4543,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 10:49AM CST,Wed 12:35PM CST
412,TBA9865,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 10:37AM CST,Wed 12:34PM CST
413,CXA8541,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 11:31AM CST,Wed 12:30PM CST
414,CSH9536,737,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 11:15AM CST,Wed 12:27PM CST
415,CCA1531,B789,Beijing Capital Int'l (PEK / ZBAA),Wed 10:46AM CST,Wed 12:25PM CST
416,CES5336,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 10:41AM CST,Wed 12:24PM CST
417,CES5406,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 10:19AM CST,Wed 12:23PM CST
418,CSH9304,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 10:47AM CST,Wed 12:18PM CST
419,CSH9234,737,Qingdao Liuting Int'l (TAO / ZSQD),Wed 10:57AM CST,Wed 12:16PM CST
420,CES5396,B732,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 11:00AM CST,Wed 12:15PM CST
421,CES5306,B732,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 10:34AM CST,Wed 12:10PM CST
422,CES6974,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 10:01AM CST,Wed 12:07PM CST
423,CES6974,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 10:01AM CST,Wed 12:07PM CST
424,DKH1124,A321,Changsha Huanghua Int'l (CSX / ZGHA),Wed 10:45AM CST,Wed 12:05PM CST
425,CQH8820,A320,Zhuhai Int'l (ZUH / ZGSD),Wed 10:20AM CST,Wed 12:03PM CST
426,CES9719,737,Lijiang (LJG / ZPLJ),Wed 09:41AM CST,Wed 11:59AM CST
427,DKH1132,A320,Taiyuan Wusu (TYN / ZBYN),Wed 10:22AM CST,Wed 11:56AM CST
428,CES5304,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 10:14AM CST,Wed 11:54AM CST
429,LKE9887,A320,Yichun Mingyueshan (YIC / ZSYC),Wed 10:41AM CST,Wed 11:52AM CST
430,CES2153,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 09:59AM CST,Wed 11:44AM CST
431,CES5324,B738,Changsha Huanghua Int'l (CSX / ZGHA),Wed 10:40AM CST,Wed 11:41AM CST
432,CES5106,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 10:00AM CST,Wed 11:36AM CST
433,CES5334,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 10:00AM CST,Wed 11:35AM CST
434,CES5404,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 09:32AM CST,Wed 11:33AM CST
435,CES2507,B738,Wuhan Tianhe (WUH / ZHHH),Wed 10:27AM CST,Wed 11:32AM CST
436,CES5803,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 09:15AM CST,Wed 11:30AM CST
437,CES5572,A320,Jinan Yaoqiang (TNA / ZSJN),Wed 10:15AM CST,Wed 11:28AM CST
438,CQH8958,A320,Jieyang Chaoshan International Airport (SWA / ZGOW),Wed 09:54AM CST,Wed 11:22AM CST
439,CQH8816,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 10:10AM CST,Wed 11:18AM CST
440,CES5337,A320,Penglai International (YNT / ZSYT),Wed 09:54AM CST,Wed 11:17AM CST
441,CSH9264,737,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 09:53AM CST,Wed 11:12AM CST
442,CQH6632,A320,Shubuling (LYI / ZSLY),Wed 10:10AM CST,Wed 11:11AM CST
443,CSZ9503,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 09:29AM CST,Wed 11:05AM CST
444,CCA1838,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 09:21AM CST,Wed 11:00AM CST
445,CES2151,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 09:14AM CST,Wed 10:54AM CST
446,CSN3553,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 09:21AM CST,Wed 10:54AM CST
447,CES5104,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 09:05AM CST,Wed 10:51AM CST
448,CSH9246,B738,Nanchang Changbei Int'l (KHN / ZSCN),Wed 09:51AM CST,Wed 10:50AM CST
449,CSH9516,B738,Wenzhou Int'l (WNZ / ZSWZ),Wed 09:59AM CST,Wed 10:44AM CST
450,DKH1236,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 09:01AM CST,Wed 10:43AM CST
451,CSH9206,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 09:40AM CST,Wed 10:41AM CST
452,CES5801,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 08:21AM CST,Wed 10:39AM CST
453,CES5302,A332,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 09:00AM CST,Wed 10:35AM CST
454,CES5276,A320,Yinchuan Helanshan (INC / ZLIC),Wed 08:34AM CST,Wed 10:33AM CST
455,CCA1501,A359,Beijing Capital Int'l (PEK / ZBAA),Wed 08:48AM CST,Wed 10:25AM CST
456,CSN3523,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 08:42AM CST,Wed 10:18AM CST
457,CXA8511,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 09:05AM CST,Wed 10:17AM CST
458,CQH8822,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 09:04AM CST,Wed 10:17AM CST
459,CSZ9501,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 08:37AM CST,Wed 10:13AM CST
460,HBH3219,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 08:33AM CST,Wed 10:12AM CST
461,CES2408,B732,Taiyuan Wusu (TYN / ZBYN),Wed 08:29AM CST,Wed 10:11AM CST
462,CCA4515,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 08:05AM CST,Wed 10:03AM CST
463,CHH7607,A332,Beijing Capital Int'l (PEK / ZBAA),Wed 08:24AM CST,Wed 10:01AM CST
464,CSN3965,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 08:23AM CST,Wed 09:56AM CST
465,CES5102,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 08:15AM CST,Wed 09:53AM CST
466,CSH9460,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 07:59AM CST,Wed 09:46AM CST
467,CXA8573,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 08:42AM CST,Wed 09:42AM CST
468,CES5514,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 08:18AM CST,Wed 09:34AM CST
469,CQH8956,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 07:55AM CST,Wed 09:30AM CST
470,DKH1152,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 07:51AM CST,Wed 09:29AM CST
471,CDG2305,B738,Jinan Yaoqiang (TNA / ZSJN),Wed 08:12AM CST,Wed 09:21AM CST
472,DKH1144,A320,Guiyang Longdongbao (KWE / ZUGY),Wed 07:09AM CST,Wed 09:08AM CST
473,CHH7605,B789,Beijing Capital Int'l (PEK / ZBAA),Wed 07:24AM CST,Wed 09:03AM CST
