,标识符,机型,始发地,出发,到达
1894,CSC8889,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 01:34PM CST,Sat 04:08PM CST
1895,CCA8205,A320,Wuhan Tianhe (WUH / ZHHH),Sat 02:32PM CST,Sat 04:07PM CST
1896,CCA1810,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 01:46PM CST,Sat 04:04PM CST
1897,CCA1210,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 02:09PM CST,Sat 04:03PM CST
1898,CCA8662,A333,Changsha Huanghua Int'l (CSX / ZGHA),Sat 02:09PM CST,Sat 04:02PM CST
1899,CES5113,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 02:05PM CST,Sat 04:00PM CST
1900,CCA592,B77W,John F Kennedy Intl (KJFK),Fri 02:05PM EST,Sat 03:58PM CST
1901,CCA1860,B738,Liuzhou (LZH / ZGZH),Sat 01:17PM CST,Sat 03:56PM CST
1902,CCA1470,A320,Lijiang (LJG / ZPLJ),Sat 12:38PM CST,Sat 03:53PM CST
1903,CCA1896,B773,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 01:24PM CST,Sat 03:52PM CST
1904,CHH7806,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 01:25PM CST,Sat 03:51PM CST
1905,CCA8684,B732,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 01:48PM CST,Sat 03:40PM CST
1906,CCA1354,B77W,Sanya Phoenix Int'l (SYX / ZJSY),Sat 12:19PM CST,Sat 03:37PM CST
1907,CCA1354,B77W,Sanya Phoenix Int'l (SYX / ZJSY),Sat 12:19PM CST,Sat 03:37PM CST
1908,CCA8330,A319,Dashuipo (WEH / ZSWH),Sat 02:21PM CST,Sat 03:36PM CST
1909,CES5157,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 01:33PM CST,Sat 03:34PM CST
1910,CCA1352,A359,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 01:00PM CST,Sat 03:30PM CST
1911,CCA8324,A319,Dali (DLU / ZPDL),Sat 12:09PM CST,Sat 03:30PM CST
1912,CCA1848,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 02:03PM CST,Sat 03:29PM CST
1913,CHH7704,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 12:58PM CST,Sat 03:28PM CST
1914,CES7071,B735,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 12:57PM CST,Sat 03:28PM CST
1915,CHH7192,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 12:59PM CST,Sat 03:22PM CST
1916,CCA1336,A321,Nanning Wuxu Int'l (NNG / ZGNN),Sat 12:28PM CST,Sat 03:21PM CST
1917,CCA8672,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 12:02PM CST,Sat 03:21PM CST
1918,CSC8831,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 01:17PM CST,Sat 03:21PM CST
1919,CCA1520,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 01:30PM CST,Sat 03:18PM CST
1920,CCA1458,B737,Guang Yuan (GYS / ZUGU),Sat 12:49PM CST,Sat 03:16PM CST
1921,CCA1705,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 01:24PM CST,Sat 03:14PM CST
1922,CHH7236,A330,Changsha Huanghua Int'l (CSX / ZGHA),Sat 01:18PM CST,Sat 03:12PM CST
1923,CCA1705,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 01:24PM CST,Sat 03:14PM CST
1924,CHH7236,A330,Changsha Huanghua Int'l (CSX / ZGHA),Sat 01:18PM CST,Sat 03:12PM CST
1925,CES5111,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 01:16PM CST,Sat 03:12PM CST
1926,CCA1462,A321,Guiyang Longdongbao (KWE / ZUGY),Sat 12:38PM CST,Sat 03:09PM CST
1927,CCA1312,B732,Nanning Wuxu Int'l (NNG / ZGNN),Sat 12:16PM CST,Sat 03:08PM CST
1928,CSZ9105,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 12:37PM CST,Sat 03:08PM CST
1929,CCA1406,A359,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 12:38PM CST,Sat 03:07PM CST
1930,CES5705,B732,Kunming Changshui Int'l (KMG / ZPPP),Sat 11:47AM CST,Sat 02:58PM CST
1931,CCA8650,A321,Yinchuan Helanshan (INC / ZLIC),Sat 01:20PM CST,Sat 02:51PM CST
1932,CPA332,A333,Hong Kong Int'l (HKG / VHHH),Sat 12:13PM HKT,Sat 02:50PM CST
1933,CCA1420,A319,Dali (DLU / ZPDL),Sat 11:25AM CST,Sat 02:49PM CST
1934,AMU2,A321,Macau Int'l (MFM / VMMC),Sat 12:09PM CST,Sat 02:47PM CST
1935,CCA8660,A321,Changchun Longjia Int'l (CGQ / ZYCC),Sat 01:05PM CST,Sat 02:46PM CST
1936,CCA1290,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 12:48PM CST,Sat 02:43PM CST
1937,CHH7190,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 12:17PM CST,Sat 02:41PM CST
1938,CSZ8719,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sat 12:13PM CST,Sat 02:38PM CST
1939,CGH1099,A320,Guilin Liangjiang Int'l (KWL / ZGKL),Sat 12:07PM CST,Sat 02:37PM CST
1940,CSZ8719,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sat 12:13PM CST,Sat 02:38PM CST
1941,CGH1099,A320,Guilin Liangjiang Int'l (KWL / ZGKL),Sat 12:07PM CST,Sat 02:37PM CST
1942,CCA8640,B732,Xining Caojiabu (XNN / ZLXN),Sat 12:33PM CST,Sat 02:35PM CST
1943,CCA1502,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 12:39PM CST,Sat 02:32PM CST
1944,CCA8203,A320,Wuhan Tianhe (WUH / ZHHH),Sat 12:53PM CST,Sat 02:30PM CST
1945,CES5182,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 11:55AM CST,Sat 02:25PM CST
1946,CCA1432,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 12:24PM CST,Sat 02:25PM CST
1947,CHH7148,B789,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 11:53AM CST,Sat 02:22PM CST
1948,CES2821,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 12:50PM CST,Sat 02:18PM CST
1949,CCA1568,A319,Wenzhou Int'l (WNZ / ZSWZ),Sat 11:56AM CST,Sat 02:18PM CST
1950,CCA1506,73K,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 11:43AM CST,Sat 02:09PM CST
1951,CSC8887,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 11:40AM CST,Sat 02:09PM CST
1952,CCA1596,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 12:15PM CST,Sat 02:08PM CST
1953,IFA1496,CL60,Nursultan Nazarbayev Int'l (NQZ / UACC),Sat 12:06PM +06,06:35PM CST (?)
1954,CHH7188,B738,Wuhan Tianhe (WUH / ZHHH),Sat 12:31PM CST,Sat 02:01PM CST
1955,GDC7216,B738,Guilin Liangjiang Int'l (KWL / ZGKL),Sat 11:35AM CST,Sat 02:00PM CST
1956,CCA1644,A333,Harbin Taiping Int'l (HRB / ZYHB),Sat 12:10PM CST,Sat 01:58PM CST
1957,CES5109,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 12:09PM CST,Sat 01:57PM CST
1958,CES5109,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 12:09PM CST,Sat 01:57PM CST
1959,FDX5819,MD11,Kansai Int'l (KIX / RJBB),Sat 02:57PM JST,05:03PM CST (?)
1960,CES2107,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 12:04PM CST,Sat 01:55PM CST
1961,CHH7278,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 12:03PM CST,Sat 01:52PM CST
1962,CCA1122,A320,Baotou (BAV / ZBOW),Sat 12:45PM CST,Sat 01:50PM CST
1963,KNA8269,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 10:41AM CST,Sat 01:49PM CST
1964,CDG4853,B738,Penglai International (YNT / ZSYT),Sat 12:44PM CST,Sat 01:45PM CST
1965,CCA1538,73K,Nanchang Changbei Int'l (KHN / ZSCN),Sat 11:53AM CST,Sat 01:43PM CST
1966,CCA1498,A320,Xichang Qingshan (XIC / ZUXC),Sat 10:45AM CST,Sat 01:41PM CST
1967,CHH7608,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 11:59AM CST,Sat 01:40PM CST
1968,CCA1296,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sat 10:21AM CST,Sat 01:32PM CST
1969,CCA8632,B738,Xining Caojiabu (XNN / ZLXN),Sat 11:25AM CST,Sat 01:31PM CST
1970,CHH7636,B789,Changsha Huanghua Int'l (CSX / ZGHA),Sat 11:37AM CST,Sat 01:29PM CST
1971,CCA1832,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 11:37AM CST,Sat 01:26PM CST
1972,CCA1652,A333,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 11:58AM CST,Sat 01:24PM CST
1973,CCA4135,B789,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 11:21AM CST,Sat 01:23PM CST
1974,CCA1274,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 11:30AM CST,Sat 01:22PM CST
1975,CCA1818,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 11:56AM CST,Sat 01:21PM CST
1976,CCA1576,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sat 12:08PM CST,Sat 01:18PM CST
1977,CCA1330,B773,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 10:49AM CST,Sat 01:16PM CST
1978,TBA9815,A319,Lhasa Gonggar (LXA / ZULS),Sat 09:44AM CST,Sat 01:15PM CST
1979,CHH7612,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sat 11:16AM CST,Sat 01:15PM CST
1980,CHH7794,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 11:15AM CST,Sat 01:09PM CST
1981,CES5107,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 11:16AM CST,Sat 01:09PM CST
1982,CCA1308,B773,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 10:33AM CST,Sat 01:00PM CST
1983,CCA1344,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sat 11:05AM CST,Sat 12:59PM CST
1984,CCA8698,A321,Nantong (NTG / ZSNT),Sat 11:18AM CST,Sat 12:57PM CST
1985,CCA1852,B738,Huangyan Luqiao (HYN / ZSLQ),Sat 10:38AM CST,Sat 12:54PM CST
1986,CCA1510,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 11:06AM CST,Sat 12:54PM CST
1987,CCA1546,A320,Penglai International (YNT / ZSYT),Sat 11:42AM CST,Sat 12:52PM CST
1988,CCA1118,A320,Hohhot Baita Int'l (HET / ZBHH),Sat 11:45AM CST,Sat 12:48PM CST
1989,CHH7606,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 10:58AM CST,Sat 12:45PM CST
1990,CSZ9103,B739,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 10:06AM CST,Sat 12:42PM CST
1991,CCA4107,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 10:10AM CST,Sat 12:41PM CST
1992,CES5155,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 10:50AM CST,Sat 12:40PM CST
1993,CSZ9103,B739,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 10:06AM CST,Sat 12:42PM CST
1994,CCA4107,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 10:10AM CST,Sat 12:41PM CST
1995,CES5155,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 10:50AM CST,Sat 12:40PM CST
1996,GDC7140,B738,Harbin Taiping Int'l (HRB / ZYHB),Sat 10:49AM CST,Sat 12:36PM CST
1997,CCA1610,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sat 10:44AM CST,Sat 12:35PM CST
1998,CHH7122,B738,Hailar Dongshan (HLD / ZBLA),Sat 10:26AM CST,Sat 12:34PM CST
1999,GDC7670,B738,Yinchuan Helanshan (INC / ZLIC),Sat 10:57AM CST,Sat 12:31PM CST
2000,CCA942,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 10:36AM CST,Sat 12:27PM CST
2001,CCA1806,B738,Jinggangshan (JGS / ZSJA),Sat 10:19AM CST,Sat 12:26PM CST
2002,CHH7766,B738,Changchun Longjia Int'l (CGQ / ZYCC),Sat 10:39AM CST,Sat 12:25PM CST
2003,CSZ9167,B738,Nanning Wuxu Int'l (NNG / ZGNN),Sat 09:34AM CST,Sat 12:24PM CST
2004,CCA4131,A320,Guiyang Longdongbao (KWE / ZUGY),Sat 09:52AM CST,Sat 12:22PM CST
2005,CSC8885,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 09:50AM CST,Sat 12:22PM CST
2006,CES5105,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 10:21AM CST,Sat 12:20PM CST
2007,CCA1132,A319,Hailar Dongshan (HLD / ZBLA),Sat 10:19AM CST,Sat 12:20PM CST
2008,CCA1380,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 09:53AM CST,Sat 12:19PM CST
2009,CCA8213,A320,Wuhan Tianhe (WUH / ZHHH),Sat 10:29AM CST,Sat 12:13PM CST
2010,CHH7138,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 10:12AM CST,Sat 12:12PM CST
2011,CHH7138,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 10:12AM CST,Sat 12:12PM CST
2012,CHH7712,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 09:37AM CST,Sat 12:11PM CST
2013,CCA1614,B738,Yanji Chaoyangchuan (YNJ / ZYYJ),Sat 09:55AM CST,Sat 12:07PM CST
2014,CCA1450,B789,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 10:11AM CST,Sat 12:06PM CST
2015,CHH7380,A333,Sanya Phoenix Int'l (SYX / ZJSY),Sat 08:44AM CST,Sat 12:02PM CST
2016,CSH9157,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 10:06AM CST,Sat 11:59AM CST
2017,CSZ9152,B738,Xiangfan (XFN / ZHXF),Sat 10:27AM CST,Sat 11:56AM CST
2018,CCA1854,B738,Ningbo Lishe Int'l (NGB / ZSNB),Sat 09:53AM CST,Sat 11:55AM CST
2019,CCA1306,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 09:16AM CST,Sat 11:53AM CST
2020,CHH7108,B738,Yan'an (ENY / ZLYA),Sat 10:15AM CST,Sat 11:51AM CST
2021,CCA1284,RJ70,Ulanhot (HLH / ZBUL),Sat 10:00AM CST,Sat 11:47AM CST
2022,CCA1880,A321,Yiwu (YIW / ZSYW),Sat 09:44AM CST,Sat 11:46AM CST
2023,CPA386,A333,Hong Kong Int'l (HKG / VHHH),Sat 09:12AM HKT,Sat 11:45AM CST
2024,CES5153,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 09:53AM CST,Sat 11:43AM CST
2025,CCA4101,A333,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 09:15AM CST,Sat 11:42AM CST
2026,CHH7618,B738,Wuhai (WUA / ZBUH),Sat 10:09AM CST,Sat 11:35AM CST
2027,CCA1278,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 09:41AM CST,Sat 11:27AM CST
2028,CHH7181,B789,Haikou Meilan Int'l (HAK / ZJHK),Sat 08:21AM CST,Sat 11:26AM CST
2029,CHH7181,B789,Haikou Meilan Int'l (HAK / ZJHK),Sat 08:21AM CST,Sat 11:26AM CST
2030,CES5701,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 08:09AM CST,Sat 11:24AM CST
2031,CSZ9158,B738,Wuxi (WUX / ZSWX),Sat 09:40AM CST,Sat 11:23AM CST
2032,CCA1808,A321,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 09:02AM CST,Sat 11:21AM CST
2033,CRK336,A320,Hong Kong Int'l (HKG / VHHH),Sat 08:39AM HKT,Sat 11:21AM CST
2034,CCA4127,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 09:21AM CST,Sat 11:19AM CST
2035,CES2103,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 09:20AM CST,Sat 11:18AM CST
2036,CCA1602,A321,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 09:53AM CST,Sat 11:17AM CST
2037,CES5103,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 09:27AM CST,Sat 11:12AM CST
2038,CCA1711,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 09:13AM CST,Sat 11:04AM CST
2039,CCA1350,B738,Changsha Huanghua Int'l (CSX / ZGHA),Sat 09:03AM CST,Sat 11:01AM CST
2040,CCA1638,B737,Tonghua Liuhe (TNH / ZYTN),Sat 09:10AM CST,Sat 11:00AM CST
2041,CJX8887,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 09:02AM CST,Sat 10:58AM CST
2042,CES5151,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 09:00AM CST,Sat 10:57AM CST
2043,CCA1310,B773,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 08:32AM CST,Sat 10:55AM CST
2044,CCA1590,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 09:06AM CST,Sat 10:54AM CST
2045,CCA1218,B738,Yinchuan Helanshan (INC / ZLIC),Sat 09:13AM CST,Sat 10:47AM CST
2046,CCA4113,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 08:12AM CST,Sat 10:46AM CST
2047,CCA1540,B738,Wenzhou Int'l (WNZ / ZSWZ),Sat 08:33AM CST,Sat 10:43AM CST
2048,CCA1846,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sat 09:11AM CST,Sat 10:42AM CST
2049,CHH7804,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 08:15AM CST,Sat 10:40AM CST
2050,CCA1802,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 08:07AM CST,Sat 10:38AM CST
2051,CCA4129,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 08:33AM CST,Sat 10:35AM CST
2052,CHH7604,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 08:37AM CST,Sat 10:35AM CST
2053,CCA1640,B738,Harbin Taiping Int'l (HRB / ZYHB),Sat 08:47AM CST,Sat 10:32AM CST
2054,CCA1820,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 09:06AM CST,Sat 10:31AM CST
2055,CCA1206,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 08:43AM CST,Sat 10:30AM CST
2056,CHH7710,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 07:55AM CST,Sat 10:28AM CST
2057,CHH7164,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 08:24AM CST,Sat 10:26AM CST
2058,CSZ9101,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 07:49AM CST,Sat 10:25AM CST
2059,CCA1703,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 08:27AM CST,Sat 10:24AM CST
2060,CCA1386,B738,Shiyan Wudangshan (WDS / ZHSY),Sat 08:38AM CST,Sat 10:21AM CST
2061,CCA912,A330,Stockholm-Arlanda (ARN / ESSA),Fri 07:12PM CET,Sat 10:21AM CST
2062,CCA4161,A320,Guiyang Longdongbao (KWE / ZUGY),Sat 07:53AM CST,Sat 10:19AM CST
2063,CDG4604,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 07:48AM CST,Sat 10:07AM CST
2064,CES5101,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 08:21AM CST,Sat 10:05AM CST
2065,CCA1662,A321,Changchun Longjia Int'l (CGQ / ZYCC),Sat 08:25AM CST,Sat 10:01AM CST
2066,CCA1858,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 08:12AM CST,Sat 09:57AM CST
2067,CCA1146,A321,Taiyuan Wusu (TYN / ZBYN),Sat 09:05AM CST,Sat 09:52AM CST
2068,CCA1582,A321,Nanchang Changbei Int'l (KHN / ZSCN),Sat 07:57AM CST,Sat 09:50AM CST
2069,CCA4171,A320,Kunming Changshui Int'l (KMG / ZPPP),Sat 06:37AM CST,Sat 09:50AM CST
2070,CCA1822,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 07:30AM CST,Sat 09:47AM CST
2071,CCA1110,RJ85,Xilinhot (XIL / ZBXH),Sat 08:42AM CST,Sat 09:44AM CST
2072,CDG4655,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sat 08:26AM CST,Sat 09:42AM CST
2073,CES5177,A321,Ningbo Lishe Int'l (NGB / ZSNB),Sat 07:31AM CST,Sat 09:37AM CST
2074,CES2101,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 07:44AM CST,Sat 09:34AM CST
2075,CHH7478,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 07:39AM CST,Sat 09:29AM CST
2076,CCA8201,A320,Wuhan Tianhe (WUH / ZHHH),Sat 07:50AM CST,Sat 09:23AM CST
2077,CES5131,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 07:28AM CST,Sat 09:19AM CST
2078,KLM897,B772,Incheon Int'l (ICN / RKSI),Sat 08:31AM KST,Sat 09:15AM CST
2079,CHH7616,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sat 07:16AM CST,Sat 09:15AM CST
2080,CCA1526,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sat 07:57AM CST,Sat 09:13AM CST
2081,CES2731,A321,Wuxi (WUX / ZSWX),Sat 07:34AM CST,Sat 09:13AM CST
2082,CCA4393,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 06:36AM CST,Sat 09:05AM CST
2083,CCA1701,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 07:13AM CST,Sat 09:04AM CST
2084,CES5099,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 07:13AM CST,Sat 09:03AM CST
2085,CDG1155,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 07:00AM CST,Sat 09:01AM CST
2086,CSC8829,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 06:35AM CST,Sat 08:32AM CST
2087,CSH9405,B738,Yinchuan Helanshan (INC / ZLIC),Sat 07:01AM CST,Sat 08:31AM CST
2088,CDG4851,B738,Penglai International (YNT / ZSYT),Sat 07:21AM CST,Sat 08:28AM CST
2089,CDG4651,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sat 06:57AM CST,Sat 08:08AM CST
2090,THY6174,B77W,Istanbul Airport (IST / LTFM),Sat 02:25AM +03,03:48PM CST (?)
2091,CSS6946,B763,Wuxi (WUX / ZSWX),Sat 05:15AM CST,Sat 06:53AM CST
2092,CSS6914,B763,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 04:44AM CST,Sat 06:30AM CST
2093,CSS6851,B752,Shanghai Pudong Int'l (PVG / ZSPD),Sat 03:44AM CST,05:15AM CST (?)
2094,CCA1326,B737,Kunming Changshui Int'l (KMG / ZPPP),Fri 10:36PM CST,Sat 01:44AM CST
2095,AFR201,B77W,Incheon Int'l (ICN / RKSI),Sat 12:43AM KST,Sat 01:22AM CST
2096,CCA1326,B737,Kunming Changshui Int'l (KMG / ZPPP),Fri 10:36PM CST,Sat 01:44AM CST
2097,AFR201,B77W,Incheon Int'l (ICN / RKSI),Sat 12:43AM KST,Sat 01:22AM CST
2098,CHH7126,B738,Hailar Dongshan (HLD / ZBLA),Fri 11:22PM CST,Sat 01:22AM CST
2099,GDC7160,B738,Zhuhai Int'l (ZUH / ZGSD),Fri 10:29PM CST,Sat 01:08AM CST
2100,CCA1494,B738,Guiyang Longdongbao (KWE / ZUGY),Fri 10:41PM CST,Sat 01:05AM CST
2101,CHH7292,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 10:46PM CST,Sat 01:02AM CST
2102,CCA1266,B738,Xining Caojiabu (XNN / ZLXN),Fri 10:54PM CST,Sat 12:47AM CST
2103,CCA1292,B738,Urumqi Diwopu Int'l (URC / ZWWW),Fri 09:33PM CST,Sat 12:44AM CST
2104,CCA8682,B738,Mianyang Nanjiao (MIG / ZUMY),Fri 10:19PM CST,Sat 12:42AM CST
2105,CHH7290,B738,Guiyang Longdongbao (KWE / ZUGY),Fri 10:10PM CST,Sat 12:41AM CST
2106,CHH7622,B738,Jiamusi (JMU / ZYJM),Fri 10:26PM CST,Sat 12:38AM CST
2107,CCA1494,B738,Guiyang Longdongbao (KWE / ZUGY),Fri 10:41PM CST,Sat 01:05AM CST
2108,CHH7292,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 10:46PM CST,Sat 01:02AM CST
2109,CCA1266,B738,Xining Caojiabu (XNN / ZLXN),Fri 10:54PM CST,Sat 12:47AM CST
2110,CCA1292,B738,Urumqi Diwopu Int'l (URC / ZWWW),Fri 09:33PM CST,Sat 12:44AM CST
2111,CCA8682,B738,Mianyang Nanjiao (MIG / ZUMY),Fri 10:19PM CST,Sat 12:42AM CST
2112,CHH7290,B738,Guiyang Longdongbao (KWE / ZUGY),Fri 10:10PM CST,Sat 12:41AM CST
2113,CHH7622,B738,Jiamusi (JMU / ZYJM),Fri 10:26PM CST,Sat 12:38AM CST
2114,LKE9981,B737,Tengchong Tuofeng (TCZ / ZPTC),Fri 08:59PM CST,Sat 12:36AM CST
2115,CSZ9113,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 09:59PM CST,Sat 12:35AM CST
2116,CCA1226,A320,Guilin Liangjiang Int'l (KWL / ZGKL),Fri 10:04PM CST,Sat 12:34AM CST
2117,CHH7112,B738,Kunming Changshui Int'l (KMG / ZPPP),Fri 09:21PM CST,Sat 12:26AM CST
2118,CCA1474,A320,Zhuhai Int'l (ZUH / ZGSD),Fri 09:41PM CST,Sat 12:24AM CST
2119,CHH7232,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Fri 10:36PM CST,Sat 12:23AM CST
2120,CDC8987,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 10:31PM CST,Sat 12:22AM CST
2121,CHH7781,B738,Haikou Meilan Int'l (HAK / ZJHK),Fri 09:18PM CST,Sat 12:18AM CST
2122,CSC8833,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 10:23PM CST,Sat 12:15AM CST
2123,CCA1234,B738,Karamay (KRY / ZWKM),Fri 08:39PM CST,Sat 12:10AM CST
2124,CCA1360,B738,Dayong (DYG / ZGDY),Fri 10:08PM CST,Sat 12:07AM CST
2125,CCA1360,B738,Dayong (DYG / ZGDY),Fri 10:08PM CST,Sat 12:07AM CST
2126,GDC7150,B738,Harbin Taiping Int'l (HRB / ZYHB),Fri 10:17PM CST,Sat 12:05AM CST
2127,CHH7178,B738,Dongying Shengli (DOY / ZSDY),Fri 11:16PM CST,Sat 12:02AM CST
2128,CES5282,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 09:36PM CST,Sat 12:01AM CST
