,标识符,机型,始发地,出发,到达
2699,CSZ9512,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 06:06PM CST,Fri 08:15PM CST
2700,CCA4345,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 06:31PM CST,Fri 08:13PM CST
2701,CSN3558,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 06:01PM CST,Fri 08:11PM CST
2702,FZA6745,737,Meixian (MXZ / ZGMX),Fri 07:30PM CST,Fri 08:08PM CST
2703,CSN3828,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 06:02PM CST,Fri 08:05PM CST
2704,CSN3961,A330,Beijing Daxing International Airport (PKX / ZBAD),Fri 05:08PM CST,Fri 08:01PM CST
2705,CCA4366,A319,Dachuan (DAX / ZUDX),Fri 06:12PM CST,Fri 08:01PM CST
2706,CHH7274,B738,Hefei Xinqiao Airport (HFE / ZSOF),Fri 05:58PM CST,Fri 07:58PM CST
2707,UEA2213,A320,Xingyi Wanfenglin Airport (ACX / ZUYI),Fri 06:31PM CST,Fri 07:56PM CST
2708,CXA8379,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Fri 04:48PM CST,Fri 07:54PM CST
2709,CSN6303,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Fri 04:04PM CST,Fri 07:54PM CST
2710,CSZ8288,A320,Hefei Xinqiao Airport (HFE / ZSOF),Fri 05:51PM CST,Fri 07:51PM CST
2711,CQH8949,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 05:36PM CST,Fri 07:49PM CST
2712,CSZ9644,A320,Changchun Longjia Int'l (CGQ / ZYCC),Fri 03:24PM CST,Fri 07:48PM CST
2713,CSN8694,B738,Nanning Wuxu Int'l (NNG / ZGNN),Fri 06:43PM CST,Fri 07:46PM CST
2714,CSZ9846,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 05:27PM CST,Fri 07:43PM CST
2715,CSN3794,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 05:05PM CST,Fri 07:41PM CST
2716,CDG4681,B738,Qingdao Liuting Int'l (TAO / ZSQD),Fri 04:44PM CST,Fri 07:39PM CST
2717,CHH7701,B789,Beijing Capital Int'l (PEK / ZBAA),Fri 04:31PM CST,Fri 07:36PM CST
2718,CSN3452,A320,Kunming Changshui Int'l (KMG / ZPPP),Fri 06:02PM CST,Fri 07:34PM CST
2719,EPA6270,B738,Hefei Xinqiao Airport (HFE / ZSOF),Fri 05:35PM CST,Fri 07:33PM CST
2720,CSZ9406,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 05:32PM CST,Fri 07:30PM CST
2721,CSN3562,A21N,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 05:16PM CST,Fri 07:26PM CST
2722,CSZ9808,B738,Wuxi (WUX / ZSWX),Fri 05:16PM CST,Fri 07:25PM CST
2723,LKE9979,A320,Kunming Changshui Int'l (KMG / ZPPP),Fri 05:51PM CST,Fri 07:22PM CST
2724,CES2951,A320,Changzhou Benniu (CZX / ZSCG),Fri 05:07PM CST,Fri 07:19PM CST
2725,CES6663,A332,Beijing Daxing International Airport (PKX / ZBAD),Fri 04:23PM CST,Fri 07:16PM CST
2726,CSN3556,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 05:27PM CST,Fri 07:14PM CST
2727,CSZ9882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 05:10PM CST,Fri 07:12PM CST
2728,CSZ9506,A320,Shanghai Pudong Int'l (PVG / ZSPD),Fri 04:53PM CST,Fri 07:11PM CST
2729,CSN3172,A330,Beijing Daxing International Airport (PKX / ZBAD),Fri 04:11PM CST,Fri 07:09PM CST
2730,CSZ9128,B738,Wuhan Tianhe (WUH / ZHHH),Fri 05:28PM CST,Fri 07:07PM CST
2731,CSZ9622,B738,Harbin Taiping Int'l (HRB / ZYHB),Fri 02:44PM CST,Fri 07:05PM CST
2732,CHH7208,B738,Shanghai Pudong Int'l (PVG / ZSPD),Fri 04:48PM CST,Fri 07:04PM CST
2733,CSZ9890,A320,Hefei Xinqiao Airport (HFE / ZSOF),Fri 04:49PM CST,Fri 07:03PM CST
2734,OKA2747,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Fri 03:56PM CST,Fri 06:59PM CST
2735,CES5351,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 05:00PM CST,Fri 06:59PM CST
2736,CCA4389,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 04:58PM CST,Fri 06:57PM CST
2737,CSZ8408,A320,Taiyuan Wusu (TYN / ZBYN),Fri 04:07PM CST,Fri 06:53PM CST
2738,CSN3454,A21N,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 04:52PM CST,Fri 06:51PM CST
2739,CES2483,B735,Wuhan Tianhe (WUH / ZHHH),Fri 05:03PM CST,Fri 06:49PM CST
2740,CSN8594,A321,Changchun Longjia Int'l (CGQ / ZYCC),Fri 02:19PM CST,Fri 06:46PM CST
2741,CCA1357,B773,Beijing Capital Int'l (PEK / ZBAA),Fri 03:42PM CST,Fri 06:44PM CST
2742,CXA8141,B789,Beijing Daxing International Airport (PKX / ZBAD),Fri 03:40PM CST,Fri 06:43PM CST
2743,CSN6482,A330,Harbin Taiping Int'l (HRB / ZYHB),Fri 02:24PM CST,Fri 06:39PM CST
2744,CSN6550,A321,Ningbo Lishe Int'l (NGB / ZSNB),Fri 04:46PM CST,Fri 06:36PM CST
2745,CSZ9844,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 04:30PM CST,Fri 06:34PM CST
2746,CHH7758,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 04:50PM CST,Fri 06:32PM CST
2747,CES5349,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 04:13PM CST,Fri 06:30PM CST
2748,CSN3832,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 04:17PM CST,Fri 06:30PM CST
2749,CCA4383,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 04:25PM CST,Fri 06:29PM CST
2750,CCA1397,A333,Beijing Capital Int'l (PEK / ZBAA),Fri 03:14PM CST,Fri 06:24PM CST
2751,CSC8458,A319,Xichang Qingshan (XIC / ZUXC),Fri 04:28PM CST,Fri 06:23PM CST
2752,CCA1397,A333,Beijing Capital Int'l (PEK / ZBAA),Fri 03:14PM CST,Fri 06:24PM CST
2753,CSC8458,A319,Xichang Qingshan (XIC / ZUXC),Fri 04:28PM CST,Fri 06:23PM CST
2754,CES6371,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 04:20PM CST,Fri 06:20PM CST
2755,CSZ9242,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 04:11PM CST,Fri 06:18PM CST
2756,CSN3667,B738,Guiyang Longdongbao (KWE / ZUGY),Fri 05:00PM CST,Fri 06:15PM CST
2757,CSN3160,A330,Beijing Daxing International Airport (PKX / ZBAD),Fri 03:18PM CST,Fri 06:12PM CST
2758,CHH7705,B789,Beijing Capital Int'l (PEK / ZBAA),Fri 03:09PM CST,Fri 06:04PM CST
2759,CQH8672,A320,Huai'an Lianshui (HIA / ZSSH),Fri 03:24PM CST,Fri 06:02PM CST
2760,CSZ9104,A333,Beijing Capital Int'l (PEK / ZBAA),Fri 02:55PM CST,Fri 06:00PM CST
2761,CSZ9508,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 03:48PM CST,Fri 05:58PM CST
2762,CSZ8958,B738,Nantong (NTG / ZSNT),Fri 03:36PM CST,Fri 05:56PM CST
2763,CHH7568,B738,Weifang (WEF / ZSWF),Fri 02:57PM CST,Fri 05:53PM CST
2764,CES5345,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 03:44PM CST,Fri 05:52PM CST
2765,CCA1319,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Fri 02:40PM CST,Fri 05:52PM CST
2766,CSZ9438,B738,Kunming Changshui Int'l (KMG / ZPPP),Fri 04:11PM CST,Fri 05:49PM CST
2767,CXA8317,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 03:41PM CST,Fri 05:47PM CST
2768,CSN3355,B788,Wuhan Tianhe (WUH / ZHHH),Fri 04:05PM CST,Fri 05:46PM CST
2769,CES2449,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 03:20PM CST,Fri 05:42PM CST
2770,CES2449,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 03:20PM CST,Fri 05:42PM CST
2771,CCA4311,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 03:34PM CST,Fri 05:41PM CST
2772,CSZ9138,B739,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Fri 02:55PM CST,Fri 05:41PM CST
2773,CSZ9212,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 03:09PM CST,Fri 05:38PM CST
2774,CSN3552,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 03:28PM CST,Fri 05:32PM CST
2775,CHH7342,B738,Guiyang Longdongbao (KWE / ZUGY),Fri 04:15PM CST,Fri 05:31PM CST
2776,CSZ9960,B738,Wanxian (WXN / ZUWX),Fri 03:39PM CST,Fri 05:27PM CST
2777,CES5343,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 03:20PM CST,Fri 05:25PM CST
2778,CSZ9804,B738,Wuxi (WUX / ZSWX),Fri 03:14PM CST,Fri 05:22PM CST
2779,EPA6244,B738,Shiyan Wudangshan (WDS / ZHSY),Fri 03:26PM CST,Fri 05:19PM CST
2780,EPA6388,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 03:05PM CST,Fri 05:16PM CST
2781,CSN8736,A321,Qingdao Liuting Int'l (TAO / ZSQD),Fri 02:22PM CST,Fri 05:14PM CST
2782,CSN6142,A330,Beijing Daxing International Airport (PKX / ZBAD),Fri 02:15PM CST,Fri 05:12PM CST
2783,CCA1303,A333,Beijing Capital Int'l (PEK / ZBAA),Fri 02:01PM CST,Fri 05:08PM CST
2784,CSN3456,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 03:27PM CST,Fri 05:05PM CST
2785,CSN3798,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 03:14PM CST,Fri 05:01PM CST
2786,CSZ9880,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 03:02PM CST,Fri 04:59PM CST
2787,CHH7873,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 02:28PM CST,Fri 04:55PM CST
2788,DKH1201,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 02:54PM CST,Fri 04:52PM CST
2789,CSZ9602,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Fri 12:57PM CST,Fri 04:50PM CST
2790,CES2557,B732,Wuhan Tianhe (WUH / ZHHH),Fri 03:14PM CST,Fri 04:47PM CST
2791,CSN8748,A321,Lanzhou Zhongchuan International (LHW / ZLLL),Fri 01:55PM CST,Fri 04:44PM CST
2792,CSZ9004,B738,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Fri 01:29PM +07,Fri 04:42PM CST
2793,CHH7756,A333,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 02:26PM CST,Fri 04:40PM CST
2794,CSZ9842,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 02:35PM CST,Fri 04:40PM CST
2795,CSN6874,A320,Dali (DLU / ZPDL),Fri 02:41PM CST,Fri 04:35PM CST
2796,CDG4845,B738,Penglai International (YNT / ZSYT),Fri 01:22PM CST,Fri 04:33PM CST
2797,TBA9937,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 02:02PM CST,Fri 04:32PM CST
2798,CES2363,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 02:31PM CST,Fri 04:31PM CST
2799,CSN8678,A320,Yan'an (ENY / ZLYA),Fri 01:49PM CST,Fri 04:28PM CST
2800,CSZ9426,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 02:47PM CST,Fri 04:25PM CST
2801,CES5243,A321,Ningbo Lishe Int'l (NGB / ZSNB),Fri 02:32PM CST,Fri 04:23PM CST
2802,CES2325,A320,Nanchang Changbei Int'l (KHN / ZSCN),Fri 02:54PM CST,Fri 04:21PM CST
2803,CES5341,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 02:17PM CST,Fri 04:20PM CST
2804,CSN6477,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 02:06PM CST,Fri 04:18PM CST
2805,CSN3743,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 02:19PM CST,Fri 04:17PM CST
2806,CSN6309,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Fri 12:07PM CST,Fri 04:15PM CST
2807,CXA8377,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 01:58PM CST,Fri 04:14PM CST
2808,CCA1733,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 02:16PM CST,Fri 04:12PM CST
2809,CSN3152,A330,Beijing Daxing International Airport (PKX / ZBAD),Fri 01:08PM CST,Fri 04:07PM CST
2810,CHH7068,B738,Xuzhou (XUZ / ZSXZ),Fri 01:35PM CST,Fri 04:05PM CST
2811,CSZ8978,B738,Kunming Changshui Int'l (KMG / ZPPP),Fri 02:25PM CST,Fri 04:03PM CST
2812,CSZ9404,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 01:53PM CST,Fri 04:00PM CST
2813,CSN3436,A320,Guiyang Longdongbao (KWE / ZUGY),Fri 02:35PM CST,Fri 04:00PM CST
2814,CSZ9140,A320,Yuncheng (YCU / ZBYC),Fri 01:34PM CST,Fri 03:57PM CST
2815,CHH7709,A333,Beijing Capital Int'l (PEK / ZBAA),Fri 12:42PM CST,Fri 03:54PM CST
2816,CSN3214,A21N,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 01:22PM CST,Fri 03:52PM CST
2817,CSZ9132,B739,Taiyuan Wusu (TYN / ZBYN),Fri 01:05PM CST,Fri 03:51PM CST
2818,CSN6752,A321,Shanghai Pudong Int'l (PVG / ZSPD),Fri 01:34PM CST,Fri 03:48PM CST
2819,CSN6609,A321,Changchun Longjia Int'l (CGQ / ZYCC),Fri 11:26AM CST,Fri 03:44PM CST
2820,CSZ9952,B738,Mianyang Nanjiao (MIG / ZUMY),Fri 01:39PM CST,Fri 03:42PM CST
2821,CQH8881,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 01:30PM CST,Fri 03:40PM CST
2822,CSZ9912,A319,Qingdao Liuting Int'l (TAO / ZSQD),Fri 12:42PM CST,Fri 03:38PM CST
2823,PUE781,A346,Frankfurt-Hahn (HHN / EDFH),Fri 08:37AM CET,02:31AM CST (+1) (?)
2824,CSN6922,A320,Huai'an Lianshui (HIA / ZSSH),Fri 12:50PM CST,Fri 03:36PM CST
2825,CSZ9102,A333,Beijing Capital Int'l (PEK / ZBAA),Fri 12:25PM CST,Fri 03:33PM CST
2826,CCA4313,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 01:31PM CST,Fri 03:32PM CST
2827,CSN6588,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 01:13PM CST,Fri 03:31PM CST
2828,CSZ9902,B739,Jinan Yaoqiang (TNA / ZSJN),Fri 12:41PM CST,Fri 03:26PM CST
2829,CSZ9328,B738,Nanning Wuxu Int'l (NNG / ZGNN),Fri 02:23PM CST,Fri 03:25PM CST
2830,CSN6116,A321,Beijing Daxing International Airport (PKX / ZBAD),Fri 12:12PM CST,Fri 03:23PM CST
2831,CHH7286,B738,Wenzhou Int'l (WNZ / ZSWZ),Fri 01:38PM CST,Fri 03:22PM CST
2832,CSN3554,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 01:00PM CST,Fri 03:19PM CST
2833,CSZ9504,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 12:57PM CST,Fri 03:18PM CST
2834,CES5339,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 01:07PM CST,Fri 03:18PM CST
2835,CSZ9324,B738,Sanya Phoenix Int'l (SYX / ZJSY),Fri 01:59PM CST,Fri 03:16PM CST
2836,CUA5911,737,Beijing Daxing International Airport (PKX / ZBAD),Fri 12:04PM CST,Fri 03:12PM CST
2837,OKA2785,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 12:36PM CST,Fri 03:10PM CST
2838,CSC8783,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 01:22PM CST,Fri 03:09PM CST
2839,CSN6325,A321,Ningbo Lishe Int'l (NGB / ZSNB),Fri 01:02PM CST,Fri 03:09PM CST
2840,EPA6234,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 01:07PM CST,Fri 03:07PM CST
2841,CCA1313,B744,Beijing Capital Int'l (PEK / ZBAA),Fri 11:55AM CST,Fri 03:05PM CST
2842,CSZ8118,A320,Nanchang Changbei Int'l (KHN / ZSCN),Fri 01:27PM CST,Fri 03:02PM CST
2843,CSN6889,B738,Changsha Huanghua Int'l (CSX / ZGHA),Fri 01:37PM CST,Fri 02:59PM CST
2844,CSN6889,B738,Changsha Huanghua Int'l (CSX / ZGHA),Fri 01:37PM CST,Fri 02:59PM CST
2845,CUA5867,737,Rizhao Shanzihe (RIZ / ZSRZ),Fri 12:05PM CST,Fri 02:57PM CST
2846,CCA1671,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Fri 11:44AM CST,Fri 02:55PM CST
2847,CSN6357,A320,Qingdao Liuting Int'l (TAO / ZSQD),Fri 11:50AM CST,Fri 02:54PM CST
2848,CSN6238,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 12:24PM CST,Fri 02:52PM CST
2849,CSZ9922,A319,Nantong (NTG / ZSNT),Fri 12:33PM CST,Fri 02:50PM CST
2850,CHH7764,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 12:33PM CST,Fri 02:48PM CST
2851,CSZ9878,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 12:50PM CST,Fri 02:46PM CST
2852,CES5757,B738,Kunming Changshui Int'l (KMG / ZPPP),Fri 01:10PM CST,Fri 02:44PM CST
2853,CDC8847,A320,Nanping Wuyishan (WUS / ZSWY),Fri 01:20PM CST,Fri 02:41PM CST
2854,CSZ9646,A320,Nanchang Changbei Int'l (KHN / ZSCN),Fri 01:09PM CST,Fri 02:39PM CST
2855,CES5337,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 12:24PM CST,Fri 02:38PM CST
2856,CSZ9126,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Fri 11:27AM CST,Fri 02:36PM CST
2857,CHH7258,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 01:02PM CST,Fri 02:33PM CST
2858,CSZ9840,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 12:31PM CST,Fri 02:32PM CST
2859,CSZ9610,A320,Yangzhou Taizhou (YTY / ZSYA),Fri 12:11PM CST,Fri 02:28PM CST
2860,CSZ9300,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 12:04PM CST,Fri 02:26PM CST
2861,CSZ9610,A320,Yangzhou Taizhou (YTY / ZSYA),Fri 12:11PM CST,Fri 02:28PM CST
2862,CSZ9300,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 12:04PM CST,Fri 02:26PM CST
2863,CSN3966,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 12:08PM CST,Fri 02:23PM CST
2864,CSZ9806,B738,Wuxi (WUX / ZSWX),Fri 12:04PM CST,Fri 02:22PM CST
2865,CSZ9948,A319,Tengchong Tuofeng (TCZ / ZPTC),Fri 12:16PM CST,Fri 02:21PM CST
2866,CSZ9942,A320,Lijiang (LJG / ZPLJ),Fri 12:15PM CST,Fri 02:18PM CST
2867,CSN6848,A321,Huangshan Tunxi Int'l (TXN / ZSTX),Fri 12:25PM CST,Fri 02:16PM CST
2868,CSN6311,A320,Qingdao Liuting Int'l (TAO / ZSQD),Fri 11:17AM CST,Fri 02:14PM CST
2869,CSN6138,A321,Beijing Daxing International Airport (PKX / ZBAD),Fri 11:12AM CST,Fri 02:13PM CST
2870,CSN3676,A320,Hanzhong (HZG / ZLHZ),Fri 12:01PM CST,Fri 02:10PM CST
2871,CSZ9876,B739,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 12:15PM CST,Fri 02:08PM CST
2872,CSC8703,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 12:04PM CST,Fri 02:07PM CST
2873,CSN3560,A330,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 11:59AM CST,Fri 02:04PM CST
2874,CSZ9502,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 11:47AM CST,Fri 02:02PM CST
2875,CSZ9424,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 12:23PM CST,Fri 02:00PM CST
2876,CDG1187,B738,Jinan Yaoqiang (TNA / ZSJN),Fri 11:09AM CST,Fri 01:59PM CST
2877,CSZ9520,A320,Jingdezhen (JDZ / ZSJD),Fri 12:09PM CST,Fri 01:57PM CST
2878,CSH9333,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 11:43AM CST,Fri 01:55PM CST
2879,CSH9333,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 11:43AM CST,Fri 01:55PM CST
2880,CCA4329,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 11:52AM CST,Fri 01:52PM CST
2881,CHH7869,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 11:17AM CST,Fri 01:51PM CST
2882,CSZ9892,B738,Hefei Xinqiao Airport (HFE / ZSOF),Fri 11:51AM CST,Fri 01:49PM CST
2883,CQH8754,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 10:51AM CST,Fri 01:47PM CST
2884,CSN3570,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 11:51AM CST,Fri 01:45PM CST
2885,CCA1383,B773,Beijing Capital Int'l (PEK / ZBAA),Fri 10:42AM CST,Fri 01:43PM CST
2886,CSN3466,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 12:03PM CST,Fri 01:38PM CST
2887,CSZ9926,B738,Wenzhou Int'l (WNZ / ZSWZ),Fri 12:02PM CST,Fri 01:37PM CST
2888,CSN6600,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 11:31AM CST,Fri 01:33PM CST
2889,CXA8624,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Fri 12:15PM CST,Fri 01:31PM CST
2890,CSZ9838,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Fri 11:31AM CST,Fri 01:30PM CST
2891,CHH7742,B789,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 11:22AM CST,Fri 01:19PM CST
2892,CSN3460,A320,Kunming Changshui Int'l (KMG / ZPPP),Fri 11:45AM CST,Fri 01:16PM CST
2893,CSN3626,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 11:06AM CST,Fri 01:12PM CST
2894,CSZ9436,B738,Kunming Changshui Int'l (KMG / ZPPP),Fri 11:37AM CST,Fri 01:10PM CST
2895,CHH7394,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 11:24AM CST,Fri 01:08PM CST
2896,UPS14,B744,Cologne Bonn (CGN / EDDK),Fri 06:03AM CET,11:45PM CST (?)
2897,UPS14,B744,Cologne Bonn (CGN / EDDK),Fri 06:03AM CET,11:45PM CST (?)
2898,CSN3192,A332,Beijing Daxing International Airport (PKX / ZBAD),Fri 10:14AM CST,Fri 01:03PM CST
2899,YZR7526,787,Jinan Yaoqiang (TNA / ZSJN),Fri 10:17AM CST,Fri 01:02PM CST
2900,CHH7768,B738,Kunming Changshui Int'l (KMG / ZPPP),Fri 11:23AM CST,Fri 01:01PM CST
2901,CSN3670,A330,Haikou Meilan Int'l (HAK / ZJHK),Fri 12:06PM CST,Fri 12:58PM CST
2902,CSZ9338,B738,Xiangfan (XFN / ZHXF),Fri 11:05AM CST,Fri 12:56PM CST
2903,CSN8596,A320,Hefei Xinqiao Airport (HFE / ZSOF),Fri 10:43AM CST,Fri 12:55PM CST
2904,CSZ9422,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 11:20AM CST,Fri 12:53PM CST
2905,CSZ9874,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Fri 10:48AM CST,Fri 12:52PM CST
2906,CXA8371,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 10:43AM CST,Fri 12:49PM CST
2907,CSZ9304,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 10:40AM CST,Fri 12:47PM CST
2908,CSN6558,A320,Zunyi (ZYI / ZUZY),Fri 11:24AM CST,Fri 12:45PM CST
2909,CHH7066,B738,Xuzhou (XUZ / ZSXZ),Fri 10:20AM CST,Fri 12:44PM CST
2910,CSZ8960,A319,Diqing Shangri-La (DIG / ZPDQ),Fri 10:32AM CST,Fri 12:39PM CST
2911,CSN6273,A320,Harbin Taiping Int'l (HRB / ZYHB),Fri 08:19AM CST,Fri 12:38PM CST
2912,CCA8629,B77W,Beijing Capital Int'l (PEK / ZBAA),Fri 09:26AM CST,Fri 12:33PM CST
2913,CQH8775,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 10:19AM CST,Fri 12:32PM CST
2914,CSZ9932,B738,Changzhou Benniu (CZX / ZSCG),Fri 10:18AM CST,Fri 12:29PM CST
2915,CSZ9932,B738,Changzhou Benniu (CZX / ZSCG),Fri 10:18AM CST,Fri 12:29PM CST
2916,CES5335,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 10:21AM CST,Fri 12:28PM CST
2917,CSN6446,A320,Changde Taohuayuan (CGD / ZGCD),Fri 11:01AM CST,Fri 12:24PM CST
2918,CHH7711,B789,Beijing Capital Int'l (PEK / ZBAA),Fri 09:13AM CST,Fri 12:22PM CST
2919,CCA1367,B773,Beijing Capital Int'l (PEK / ZBAA),Fri 09:16AM CST,Fri 12:20PM CST
2920,CSZ9802,B738,Wuxi (WUX / ZSWX),Fri 10:13AM CST,Fri 12:18PM CST
2921,CSZ9958,B738,Yibin (YBP / ZUYB),Fri 10:30AM CST,Fri 12:15PM CST
2922,CSN3576,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Fri 10:05AM CST,Fri 12:13PM CST
2923,CES5391,A333,Beijing Capital Int'l (PEK / ZBAA),Fri 09:03AM CST,Fri 12:11PM CST
2924,CSN3226,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 09:49AM CST,Fri 12:11PM CST
2925,CES2269,A319,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 09:41AM CST,Fri 12:08PM CST
2926,EPA6204,B738,Yichang (YIH / ZHYC),Fri 10:34AM CST,Fri 12:06PM CST
2927,CSN6654,A21N,Nanchong (NAO / ZUNC),Fri 10:14AM CST,Fri 12:03PM CST
2928,CSN3156,A321,Beijing Daxing International Airport (PKX / ZBAD),Fri 09:12AM CST,Fri 12:02PM CST
2929,CDG4729,B738,Shangrao Sanqingshan Airport (SQD / ZSSR),Fri 10:21AM CST,Fri 11:58AM CST
2930,CSZ9218,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 09:30AM CST,Fri 11:58AM CST
2931,CCA4325,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 09:52AM CST,Fri 11:54AM CST
