,标识符,机型,始发地,出发,到达
242,CSZ9984,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 05:54PM CST,Wed 07:46PM CST
243,CES5313,A359,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 05:44PM CST,Wed 07:46PM CST
244,CHH7801,A330,Beijing Capital Int'l (PEK / ZBAA),Wed 04:43PM CST,Wed 07:43PM CST
245,CSN3502,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 05:51PM CST,Wed 07:43PM CST
246,CDG4629,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 06:38PM CST,Wed 07:41PM CST
247,CSZ9826,B738,Wuxi (WUX / ZSWX),Wed 05:33PM CST,Wed 07:41PM CST
248,JYH1030,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 05:30PM CST,Wed 07:38PM CST
249,JYH1268,B738,Nanchang Changbei Int'l (KHN / ZSCN),Wed 06:15PM CST,Wed 07:36PM CST
250,CSN5576,A320,Jinan Yaoqiang (TNA / ZSJN),Wed 04:59PM CST,Wed 07:33PM CST
251,CDG4675,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 04:21PM CST,Wed 07:31PM CST
252,CES9793,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 05:22PM CST,Wed 07:29PM CST
253,CCA1865,A333,Shanghai Pudong Int'l (PVG / ZSPD),Wed 05:20PM CST,Wed 07:29PM CST
254,CSN3292,B737,Xinyang Minggang Airport (XAI / ZHXY),Wed 05:38PM CST,Wed 07:26PM CST
255,CSN3180,B788,Beijing Daxing International Airport (PKX / ZBAD),Wed 04:42PM CST,Wed 07:26PM CST
256,CSN8220,B737,Nanning Wuxu Int'l (NNG / ZGNN),Wed 06:23PM CST,Wed 07:23PM CST
257,CSN3334,E190,Meixian (MXZ / ZGMX),Wed 06:29PM CST,Wed 07:21PM CST
258,CCA1365,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 04:28PM CST,Wed 07:19PM CST
259,CSN3526,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 05:16PM CST,Wed 07:18PM CST
260,CSN3414,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 05:21PM CST,Wed 07:17PM CST
261,CES5281,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 04:19PM CST,Wed 07:15PM CST
262,CCA1727,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 05:25PM CST,Wed 07:14PM CST
263,CSN3408,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 05:44PM CST,Wed 07:13PM CST
264,CSN3347,B738,Wuhan Tianhe (WUH / ZHHH),Wed 05:40PM CST,Wed 07:12PM CST
265,CHH7152,B738,Shanghai Pudong Int'l (PVG / ZSPD),Wed 04:56PM CST,Wed 07:11PM CST
266,CSH9351,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 05:07PM CST,Wed 07:09PM CST
267,CSZ9866,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 05:08PM CST,Wed 07:06PM CST
268,CES5237,A320,Ningbo Lishe Int'l (NGB / ZSNB),Wed 05:02PM CST,Wed 07:02PM CST
269,CHH7388,B738,Urumqi Diwopu Int'l (URC / ZWWW),Wed 01:58PM CST,Wed 07:00PM CST
270,CSN3426,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 05:26PM CST,Wed 06:58PM CST
271,CCA4303,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 04:58PM CST,Wed 06:57PM CST
272,CSN3130,A320,Changsha Huanghua Int'l (CSX / ZGHA),Wed 05:48PM CST,Wed 06:57PM CST
273,CSN3822,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 04:56PM CST,Wed 06:55PM CST
274,CSN3878,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 05:27PM CST,Wed 06:54PM CST
275,CES5311,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 04:54PM CST,Wed 06:52PM CST
276,CSN8293,B737,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 04:52PM CST,Wed 06:52PM CST
277,CSC8737,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 04:50PM CST,Wed 06:49PM CST
278,CHH7007,B738,Haikou Meilan Int'l (HAK / ZJHK),Wed 05:49PM CST,Wed 06:47PM CST
279,CSN5400,A21N,Taiyuan Wusu (TYN / ZBYN),Wed 04:18PM CST,Wed 06:47PM CST
280,CSN3636,A320,Lianyungang (LYG / ZSLG),Wed 04:18PM CST,Wed 06:42PM CST
281,CDG1171,B738,Jinan Yaoqiang (TNA / ZSJN),Wed 04:04PM CST,Wed 06:40PM CST
282,ALK880,A333,Bandaranaike Int'l (CMB / VCBI),Wed 10:49AM +0530,Wed 06:40PM CST
283,CSN3316,A321,Hohhot Baita Int'l (HET / ZBHH),Wed 03:38PM CST,Wed 06:38PM CST
284,CES2305,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 03:47PM CST,Wed 06:37PM CST
285,CHH7462,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 04:34PM CST,Wed 06:35PM CST
286,CHH7042,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 04:59PM CST,Wed 06:35PM CST
287,CSN3104,B77W,Beijing Daxing International Airport (PKX / ZBAD),Wed 03:47PM CST,Wed 06:33PM CST
288,CSN3212,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 04:11PM CST,Wed 06:32PM CST
289,CSN8830,A319,Huangyan Luqiao (HYN / ZSLQ),Wed 04:32PM CST,Wed 06:24PM CST
290,CSN3212,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 04:11PM CST,Wed 06:32PM CST
291,CSN8830,A319,Huangyan Luqiao (HYN / ZSLQ),Wed 04:32PM CST,Wed 06:24PM CST
292,CCA1387,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 03:34PM CST,Wed 06:24PM CST
293,CSN3446,A320,Lijiang (LJG / ZPLJ),Wed 04:27PM CST,Wed 06:24PM CST
294,CSN8778,A320,Penglai International (YNT / ZSYT),Wed 03:14PM CST,Wed 06:24PM CST
295,CHH7230,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 03:36PM CST,Wed 06:18PM CST
296,CSN3444,A21N,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 04:28PM CST,Wed 06:17PM CST
297,CSN6851,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 02:12PM CST,Wed 06:14PM CST
298,CSZ9672,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 02:14PM CST,Wed 06:13PM CST
299,CSN3540,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 04:03PM CST,Wed 06:12PM CST
300,CSN3942,A320,Bijie Feixiong (BFJ / ZUBJ),Wed 04:44PM CST,Wed 06:09PM CST
301,CSN3512,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 04:02PM CST,Wed 06:08PM CST
302,JYH1200,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 04:28PM CST,Wed 06:07PM CST
303,CCA4355,B737,Dachuan (DAX / ZUDX),Wed 04:20PM CST,Wed 06:07PM CST
304,CSN6564,A319,Anshan (AOG / ZYAS),Wed 02:24PM CST,Wed 06:06PM CST
305,CSN5446,B738,Hefei Xinqiao Airport (HFE / ZSOF),Wed 04:08PM CST,Wed 06:04PM CST
306,CSN3302,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 03:13PM CST,Wed 06:03PM CST
307,CSN3248,A21N,Changde Taohuayuan (CGD / ZGCD),Wed 04:39PM CST,Wed 06:00PM CST
308,CHH7857,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 03:47PM CST,Wed 06:00PM CST
309,CCA1301,B773,Beijing Capital Int'l (PEK / ZBAA),Wed 03:04PM CST,Wed 05:57PM CST
310,CSN3800,A21N,Qingdao Liuting Int'l (TAO / ZSQD),Wed 02:56PM CST,Wed 05:52PM CST
311,CES5132,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 04:00PM CST,Wed 05:50PM CST
312,JYH1024,B738,Wuxi (WUX / ZSWX),Wed 03:30PM CST,Wed 05:49PM CST
313,CSH9313,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 03:42PM CST,Wed 05:47PM CST
314,CSN6783,A321,Haikou Meilan Int'l (HAK / ZJHK),Wed 04:49PM CST,Wed 05:46PM CST
315,CES2870,A320,Huai'an Lianshui (HIA / ZSSH),Wed 03:35PM CST,Wed 05:44PM CST
316,CHH6012,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 03:38PM CST,Wed 05:43PM CST
317,CSN8266,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 03:19PM CST,Wed 05:42PM CST
318,CCA1725,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 03:47PM CST,Wed 05:41PM CST
319,CSN3880,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 04:39PM CST,Wed 05:40PM CST
320,CSZ9974,A320,Jinan Yaoqiang (TNA / ZSJN),Wed 03:07PM CST,Wed 05:39PM CST
321,CSN6883,B737,Urumqi Diwopu Int'l (URC / ZWWW),Wed 01:00PM CST,Wed 05:38PM CST
322,CSN3412,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 04:02PM CST,Wed 05:36PM CST
323,CHH7036,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 03:58PM CST,Wed 05:35PM CST
324,CSN3616,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 01:35PM CST,Wed 05:35PM CST
325,CES6734,B738,Wuhan Tianhe (WUH / ZHHH),Wed 04:03PM CST,Wed 05:31PM CST
326,CSN8216,A320,Yancheng (YNZ / ZSYN),Wed 03:04PM CST,Wed 05:29PM CST
327,CCA4341,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 03:56PM CST,Wed 05:28PM CST
328,CSN3378,B738,Yichang (YIH / ZHYC),Wed 04:03PM CST,Wed 05:28PM CST
329,CDC8995,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 03:20PM CST,Wed 05:23PM CST
330,CSN3706,A320,Wuhan Tianhe (WUH / ZHHH),Wed 03:55PM CST,Wed 05:23PM CST
331,CHH7809,B789,Beijing Capital Int'l (PEK / ZBAA),Wed 02:25PM CST,Wed 05:23PM CST
332,CUA5899,737,Beijing Daxing International Airport (PKX / ZBAD),Wed 02:27PM CST,Wed 05:19PM CST
333,CSN6796,A21N,Haikou Meilan Int'l (HAK / ZJHK),Wed 04:27PM CST,Wed 05:19PM CST
334,CSN3234,A320,Lianyungang (LYG / ZSLG),Wed 02:53PM CST,Wed 05:17PM CST
335,CSN3150,B788,Beijing Daxing International Airport (PKX / ZBAD),Wed 02:33PM CST,Wed 05:14PM CST
336,CSN3538,A21N,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 03:07PM CST,Wed 05:14PM CST
337,CSZ9862,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 03:02PM CST,Wed 05:11PM CST
338,CSN6495,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 01:07PM CST,Wed 05:09PM CST
339,CSN6295,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 03:52PM CST,Wed 05:06PM CST
340,CES5309,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 02:54PM CST,Wed 05:05PM CST
341,CSN3518,A320,Ningbo Lishe Int'l (NGB / ZSNB),Wed 03:02PM CST,Wed 05:03PM CST
342,CCA1327,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 02:07PM CST,Wed 05:02PM CST
343,CES5307,B732,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 02:52PM CST,Wed 05:01PM CST
344,CES5257,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 01:58PM CST,Wed 04:58PM CST
345,CES5257,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 01:58PM CST,Wed 04:58PM CST
346,CSN3884,B738,Yiwu (YIW / ZSYW),Wed 03:04PM CST,Wed 04:56PM CST
347,CES6625,A333,Beijing Daxing International Airport (PKX / ZBAD),Wed 02:02PM CST,Wed 04:56PM CST
348,CSN6339,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 01:14PM CST,Wed 04:56PM CST
349,CQH8855,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 02:49PM CST,Wed 04:53PM CST
350,CHH7243,B738,Dongying Shengli (DOY / ZSDY),Wed 01:57PM CST,Wed 04:50PM CST
351,CCA4333,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 02:58PM CST,Wed 04:50PM CST
352,CSN5360,A21N,Hefei Xinqiao Airport (HFE / ZSOF),Wed 02:49PM CST,Wed 04:49PM CST
353,CSN3244,B738,Nanyang (NNY / ZHNY),Wed 02:50PM CST,Wed 04:46PM CST
354,JYH1028,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 03:20PM CST,Wed 04:45PM CST
355,CSN6739,A321,Sanya Phoenix Int'l (SYX / ZJSY),Wed 03:37PM CST,Wed 04:42PM CST
356,CSN474,B77L,Los Angeles Intl (KLAX),Tue 08:27AM PST,Wed 04:41PM CST
357,CSN3106,A359,Beijing Daxing International Airport (PKX / ZBAD),Wed 02:00PM CST,Wed 04:40PM CST
358,CSN6625,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 02:38PM CST,Wed 04:38PM CST
359,CSN6771,A321,Haikou Meilan Int'l (HAK / ZJHK),Wed 03:42PM CST,Wed 04:37PM CST
360,CSN3603,A321,Dalian Zhoushuizi Int'l (DLC / ZYTL),Wed 01:13PM CST,Wed 04:36PM CST
361,CBJ5854,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 01:31PM CST,Wed 04:35PM CST
362,CSN5302,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 12:23PM CST,Wed 04:34PM CST
363,CSN3844,A21N,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 02:37PM CST,Wed 04:32PM CST
364,CSN3416,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 03:00PM CST,Wed 04:28PM CST
365,CSN3870,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 02:33PM CST,Wed 04:25PM CST
366,CXA8347,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 03:06PM CST,Wed 04:25PM CST
367,MKR985,A321,Phnom Penh Int'l (Pochentong Int'l) (PNH / VDPP),Wed 01:00PM +07,Wed 04:22PM CST
368,CSN3236,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 02:05PM CST,Wed 04:19PM CST
369,CSN3532,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 02:17PM CST,Wed 04:16PM CST
370,CES5739,B732,Kunming Changshui Int'l (KMG / ZPPP),Wed 02:34PM CST,Wed 04:13PM CST
371,CHH7730,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 02:09PM CST,Wed 04:12PM CST
372,CSN3600,A21N,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 02:09PM CST,Wed 04:09PM CST
373,CCA1721,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 02:17PM CST,Wed 04:07PM CST
374,CSN3345,B738,Wuhan Tianhe (WUH / ZHHH),Wed 02:36PM CST,Wed 04:05PM CST
375,CSN5630,A320,Changsha Huanghua Int'l (CSX / ZGHA),Wed 02:55PM CST,Wed 04:03PM CST
376,CSN3742,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 02:47PM CST,Wed 04:00PM CST
377,CSN3510,A21N,Jinan Yaoqiang (TNA / ZSJN),Wed 01:19PM CST,Wed 03:58PM CST
378,CSN3318,A319,Longnan Chengzhou (LNL / ZLLN),Wed 01:42PM CST,Wed 03:58PM CST
379,CCA4301,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 01:58PM CST,Wed 03:57PM CST
380,CSN8110,B789,Vancouver Int'l (CYVR),Tue 11:18AM PST,Wed 03:56PM CST
381,CCA8231,A320,Wuhan Tianhe (WUH / ZHHH),Wed 02:26PM CST,Wed 03:56PM CST
382,CCA8231,A320,Wuhan Tianhe (WUH / ZHHH),Wed 02:26PM CST,Wed 03:56PM CST
383,CHH7807,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 12:56PM CST,Wed 03:51PM CST
384,CSH9311,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 01:52PM CST,Wed 03:49PM CST
385,CSN3238,B789,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 01:36PM CST,Wed 03:49PM CST
386,CCA4349,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 02:15PM CST,Wed 03:44PM CST
387,CSN3764,A320,Wenzhou Int'l (WNZ / ZSWZ),Wed 01:54PM CST,Wed 03:43PM CST
388,CSN8739,A320,Rizhao Shanzihe (RIZ / ZSRZ),Wed 01:09PM CST,Wed 03:42PM CST
389,CQH8899,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 01:01PM CST,Wed 03:42PM CST
390,CSN5444,A319,Dali (DLU / ZPDL),Wed 01:49PM CST,Wed 03:40PM CST
391,CSN3328,RJ85,Zhanjiang (ZHA / ZGZJ),Wed 02:54PM CST,Wed 03:40PM CST
392,CSC3155,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 01:43PM CST,Wed 03:37PM CST
393,CSZ9824,B738,Wuxi (WUX / ZSWX),Wed 01:21PM CST,Wed 03:34PM CST
394,CES5259,A320,Jinan Yaoqiang (TNA / ZSJN),Wed 01:03PM CST,Wed 03:31PM CST
395,CSN3610,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 12:30PM CST,Wed 03:29PM CST
396,CSN3494,A21N,Kunming Changshui Int'l (KMG / ZPPP),Wed 02:05PM CST,Wed 03:28PM CST
397,CSZ9860,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 01:24PM CST,Wed 03:27PM CST
398,CES2476,B738,Huangyan Luqiao (HYN / ZSLQ),Wed 01:28PM CST,Wed 03:26PM CST
399,CSN6733,A321,Sanya Phoenix Int'l (SYX / ZJSY),Wed 02:15PM CST,Wed 03:25PM CST
400,CSZ9226,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 01:07PM CST,Wed 03:24PM CST
401,CSN3102,A359,Beijing Daxing International Airport (PKX / ZBAD),Wed 12:37PM CST,Wed 03:24PM CST
402,CSN3134,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 12:30PM CST,Wed 03:23PM CST
403,CSZ9972,A320,Jinan Yaoqiang (TNA / ZSJN),Wed 12:44PM CST,Wed 03:19PM CST
404,CSN3804,B789,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 01:19PM CST,Wed 03:12PM CST
405,CSN3694,A21N,Ningbo Lishe Int'l (NGB / ZSNB),Wed 01:06PM CST,Wed 03:12PM CST
406,CSN6493,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 11:09AM CST,Wed 03:10PM CST
407,CHH7142,A333,Shanghai Pudong Int'l (PVG / ZSPD),Wed 12:51PM CST,Wed 03:08PM CST
408,CSN6979,B738,Urumqi Diwopu Int'l (URC / ZWWW),Wed 10:34AM CST,Wed 03:05PM CST
409,CSN3406,A21N,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 01:34PM CST,Wed 03:05PM CST
410,CCA1837,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 12:52PM CST,Wed 03:03PM CST
411,CSC8747,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 01:30PM CST,Wed 03:03PM CST
412,CSN6261,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 10:52AM CST,Wed 03:02PM CST
413,CCA1339,B744,Beijing Capital Int'l (PEK / ZBAA),Wed 12:12PM CST,Wed 03:00PM CST
414,CSN3438,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 01:08PM CST,Wed 02:58PM CST
415,CSN6347,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 11:21AM CST,Wed 02:56PM CST
416,CES5215,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 01:06PM CST,Wed 02:55PM CST
417,CES5305,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 12:41PM CST,Wed 02:54PM CST
418,CUA5897,737,Beijing Daxing International Airport (PKX / ZBAD),Wed 11:53AM CST,Wed 02:51PM CST
419,CUA5897,737,Beijing Daxing International Airport (PKX / ZBAD),Wed 11:53AM CST,Wed 02:51PM CST
420,CES5737,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 01:20PM CST,Wed 02:50PM CST
421,CHH7552,B738,Hanzhong (HZG / ZLHZ),Wed 12:50PM CST,Wed 02:50PM CST
422,CHH7040,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 01:10PM CST,Wed 02:46PM CST
423,CSZ9996,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 11:46AM CST,Wed 02:45PM CST
424,CCA1381,B738,Hohhot Baita Int'l (HET / ZBHH),Wed 11:51AM CST,Wed 02:42PM CST
425,CSN6476,B737,Yichang (YIH / ZHYC),Wed 01:16PM CST,Wed 02:41PM CST
426,DKH1043,A320,Shanghai Pudong Int'l (PVG / ZSPD),Wed 12:22PM CST,Wed 02:40PM CST
427,CSZ9676,A320,Changzhou Benniu (CZX / ZSCG),Wed 12:34PM CST,Wed 02:38PM CST
428,CSN3702,A21N,Taiyuan Wusu (TYN / ZBYN),Wed 12:03PM CST,Wed 02:38PM CST
429,CSN3691,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 01:16PM CST,Wed 02:34PM CST
430,CSN3488,A320,Lijiang (LJG / ZPLJ),Wed 12:33PM CST,Wed 02:34PM CST
431,CSN3379,A320,Changsha Huanghua Int'l (CSX / ZGHA),Wed 01:21PM CST,Wed 02:32PM CST
432,CES9729,737,Dehong Mangshi (LUM / ZPMS),Wed 12:51PM CST,Wed 02:32PM CST
433,CSN5578,B737,Xishuangbanna Gasa (JHG / ZPJH),Wed 12:38PM CST,Wed 02:30PM CST
434,CXA8373,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 01:27PM CST,Wed 02:29PM CST
435,CSN3112,A330,Beijing Daxing International Airport (PKX / ZBAD),Wed 11:41AM CST,Wed 02:27PM CST
436,CSZ9822,B738,Wuxi (WUX / ZSWX),Wed 12:24PM CST,Wed 02:26PM CST
437,GCR7895,A332,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 11:37AM CST,Wed 02:24PM CST
438,CSN3393,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 12:34PM CST,Wed 02:23PM CST
439,CSN3900,A320,Changzhou Benniu (CZX / ZSCG),Wed 12:15PM CST,Wed 02:21PM CST
440,CSN8252,A320,Luzhou (LZO / ZULZ),Wed 12:40PM CST,Wed 02:20PM CST
441,CSN3605,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 10:20AM CST,Wed 02:19PM CST
442,CSN3524,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 12:16PM CST,Wed 02:18PM CST
443,CSN3650,A21N,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 12:48PM CST,Wed 02:16PM CST
444,CSC8733,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 12:20PM CST,Wed 02:15PM CST
445,CSZ9980,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 12:17PM CST,Wed 02:14PM CST
446,CSZ8996,A319,Tengchong Tuofeng (TCZ / ZPTC),Wed 12:15PM CST,Wed 02:12PM CST
447,CCA1315,747,Beijing Capital Int'l (PEK / ZBAA),Wed 11:19AM CST,Wed 02:10PM CST
448,CSN3640,B738,Nantong (NTG / ZSNT),Wed 11:49AM CST,Wed 02:09PM CST
449,CSZ9858,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 12:06PM CST,Wed 02:08PM CST
450,CCA4317,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 12:12PM CST,Wed 02:08PM CST
451,CES5303,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 11:47AM CST,Wed 02:07PM CST
452,CSN8715,A321,Haikou Meilan Int'l (HAK / ZJHK),Wed 01:13PM CST,Wed 02:06PM CST
453,ANA933,B789,Narita Int'l (NRT / RJAA),Wed 09:59AM JST,Wed 02:00PM CST
454,CSN3410,A359,Kunming Changshui Int'l (KMG / ZPPP),Wed 12:31PM CST,Wed 01:59PM CST
455,CSN8234,A320,Baoshan (BSD / ZPBS),Wed 12:06PM CST,Wed 01:57PM CST
456,CSN8234,A320,Baoshan (BSD / ZPBS),Wed 12:06PM CST,Wed 01:57PM CST
457,CSN3893,B738,Jieyang Chaoshan International Airport (SWA / ZGOW),Wed 01:04PM CST,Wed 01:57PM CST
458,CSZ9658,A320,Penglai International (YNT / ZSYT),Wed 10:39AM CST,Wed 01:55PM CST
459,CSN3284,A320,Quanzhou Jinjiang (JJN / ZSQZ),Wed 12:44PM CST,Wed 01:53PM CST
460,CHH7070,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 12:20PM CST,Wed 01:51PM CST
461,CUA5829,737,Shiyan Wudangshan (WDS / ZHSY),Wed 11:40AM CST,Wed 01:50PM CST
462,CSN3132,A21N,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 11:05AM CST,Wed 01:47PM CST
463,CSN3270,B738,Yinchuan Helanshan (INC / ZLIC),Wed 10:58AM CST,Wed 01:47PM CST
464,CSN3514,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 11:43AM CST,Wed 01:47PM CST
465,CCA4395,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 12:13PM CST,Wed 01:46PM CST
466,CSN6789,A319,Nanyang (NNY / ZHNY),Wed 11:58AM CST,Wed 01:45PM CST
467,CHH7262,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 11:48AM CST,Wed 01:41PM CST
468,CSN3196,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 11:31AM CST,Wed 01:40PM CST
469,CSN3778,B738,Ningbo Lishe Int'l (NGB / ZSNB),Wed 11:31AM CST,Wed 01:40PM CST
470,CSN3874,A21N,Hefei Xinqiao Airport (HFE / ZSOF),Wed 11:21AM CST,Wed 01:38PM CST
471,CSN3482,A320,Dali (DLU / ZPDL),Wed 11:48AM CST,Wed 01:38PM CST
472,CSN6529,A320,Xinzhou Wutaishan (WUT / ZBXZ),Wed 10:53AM CST,Wed 01:36PM CST
473,CSN472,B77L,Los Angeles Intl (KLAX),Tue 05:27AM PST,Wed 01:34PM CST
474,CSN472,B77L,Los Angeles Intl (KLAX),Tue 05:27AM PST,Wed 01:34PM CST
475,CSN3522,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 11:40AM CST,Wed 01:33PM CST
476,CSN3645,B738,Wuhan Tianhe (WUH / ZHHH),Wed 12:03PM CST,Wed 01:33PM CST
477,CSZ9442,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 11:37AM CST,Wed 01:29PM CST
478,DKH1037,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 11:22AM CST,Wed 01:27PM CST
479,CSN3166,B789,Beijing Daxing International Airport (PKX / ZBAD),Wed 10:37AM CST,Wed 01:25PM CST
480,CDC8699,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 11:27AM CST,Wed 01:23PM CST
