,标识符,机型,始发地,出发,到达
2548,CSH9432,B738,Jieyang Chaoshan International Airport (SWA / ZGOW),Mon 05:07PM CST,Mon 06:44PM CST
2549,CSN6668,A21N,Changchun Longjia Int'l (CGQ / ZYCC),Mon 04:30PM CST,Mon 06:42PM CST
2550,CHH7313,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 04:55PM CST,Mon 06:40PM CST
2551,CSN3266,B738,Harbin Taiping Int'l (HRB / ZYHB),Mon 04:09PM CST,Mon 06:38PM CST
2552,CSZ9867,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 04:48PM CST,Mon 06:36PM CST
2553,CSC8541,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 05:02PM CST,Mon 06:33PM CST
2554,CSZ8140,A320,Changsha Huanghua Int'l (CSX / ZGHA),Mon 05:26PM CST,Mon 06:31PM CST
2555,CES9907,B738,Taiyuan Wusu (TYN / ZBYN),Mon 05:00PM CST,Mon 06:28PM CST
2556,CQH8743,A320,Dashuipo (WEH / ZSWH),Mon 05:04PM CST,Mon 06:25PM CST
2557,CSZ9383,B738,Nanning Wuxu Int'l (NNG / ZGNN),Mon 04:18PM CST,Mon 06:15PM CST
2558,CHH7663,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 04:25PM CST,Mon 06:12PM CST
2559,CDG4922,B738,Penglai International (YNT / ZSYT),Mon 04:57PM CST,Mon 06:10PM CST
2560,CSC8840,A321,Harbin Taiping Int'l (HRB / ZYHB),Mon 03:40PM CST,Mon 06:08PM CST
2561,CQH6187,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Mon 04:05PM CST,Mon 06:06PM CST
2562,CES2880,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 04:49PM CST,Mon 06:03PM CST
2563,CES5877,B738,Luzhou (LZO / ZULZ),Mon 04:00PM CST,Mon 06:01PM CST
2564,OTC7128,A320,Hohhot Baita Int'l (HET / ZBHH),Mon 06:00PM CST,08:15PM CST (?)
2565,CES9774,A320,Qingdao Liuting Int'l (TAO / ZSQD),Mon 04:55PM CST,Mon 05:57PM CST
2566,CXA8057,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 04:39PM CST,Mon 05:47PM CST
2567,CSZ9847,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 03:51PM CST,Mon 05:45PM CST
2568,DKH1698,A320,Bijie Feixiong (BFJ / ZUBJ),Mon 03:50PM CST,Mon 05:43PM CST
2569,CES2754,A320,Changsha Huanghua Int'l (CSX / ZGHA),Mon 04:30PM CST,Mon 05:38PM CST
2570,CDG2350,B738,Qingdao Liuting Int'l (TAO / ZSQD),Mon 04:29PM CST,Mon 05:36PM CST
2571,CES2756,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 05:34PM CST,07:41PM CST (?)
2572,KNA8207,B737,Zunyi Maotai Airport (WMT / ZUMT),Mon 03:37PM CST,Mon 05:34PM CST
2573,CES9792,A320,Sanya Phoenix Int'l (SYX / ZJSY),Mon 03:07PM CST,Mon 05:32PM CST
2574,CES2822,A320,Beijing Capital Int'l (PEK / ZBAA),Mon 04:01PM CST,Mon 05:30PM CST
2575,DKH1728,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 03:59PM CST,Mon 05:28PM CST
2576,CHH7511,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 03:58PM CST,Mon 05:26PM CST
2577,CDG8811,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 04:07PM CST,Mon 05:23PM CST
2578,CSN6452,A320,Guiyang Longdongbao (KWE / ZUGY),Mon 03:35PM CST,Mon 05:15PM CST
2579,CSN6623,A321,Sanya Phoenix Int'l (SYX / ZJSY),Mon 02:36PM CST,Mon 05:11PM CST
2580,CES2892,A319,Lianyungang (LYG / ZSLG),Mon 04:53PM CST,Mon 05:09PM CST
2581,CES2780,A320,Jinggangshan (JGS / ZSJA),Mon 04:13PM CST,Mon 05:06PM CST
2582,CES2760,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 04:01PM CST,Mon 04:57PM CST
2583,CES9790,A320,Hohhot Baita Int'l (HET / ZBHH),Mon 03:08PM CST,Mon 04:52PM CST
2584,JYH1318,B738,Nanyang (NNY / ZHNY),Mon 04:49PM CST,06:14PM CST (?)
2585,CBJ5736,A320,Nanning Wuxu Int'l (NNG / ZGNN),Mon 02:54PM CST,Mon 04:49PM CST
2586,CSC8043,A320,Xichang Qingshan (XIC / ZUXC),Mon 02:04PM CST,Mon 04:39PM CST
2587,CSN6338,A321,Haikou Meilan Int'l (HAK / ZJHK),Mon 02:22PM CST,Mon 04:36PM CST
2588,EPA6258,B738,Changchun Longjia Int'l (CGQ / ZYCC),Mon 04:35PM CST,07:25PM CST (?)
2589,CES2742,A320,Haikou Meilan Int'l (HAK / ZJHK),Mon 02:27PM CST,Mon 04:33PM CST
2590,CBJ5762,A320,Enshi Xujiaping (ENH / ZHES),Mon 03:09PM CST,Mon 04:30PM CST
2591,CSN3827,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 02:45PM CST,Mon 04:27PM CST
2592,CSN3699,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 02:40PM CST,Mon 04:25PM CST
2593,CXA8246,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Mon 01:40PM CST,Mon 04:23PM CST
2594,CDC8550,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 02:13PM CST,Mon 04:21PM CST
2595,CES2746,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 04:19PM CST,06:23PM CST (?)
2596,CSN6971,B738,Urumqi Diwopu Int'l (URC / ZWWW),Mon 12:35PM CST,Mon 04:18PM CST
2597,DKH1732,A320,Nanning Wuxu Int'l (NNG / ZGNN),Mon 02:20PM CST,Mon 04:15PM CST
2598,CSZ9845,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 02:30PM CST,Mon 04:13PM CST
2599,DKH1740,A320,Liuzhou (LZH / ZGZH),Mon 02:30PM CST,Mon 04:10PM CST
2600,CDG4696,B738,Kunming Changshui Int'l (KMG / ZPPP),Mon 01:57PM CST,Mon 04:02PM CST
2601,QDA6064,A20N,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 03:50PM CST,05:15PM CST (?)
2602,CES2828,A321,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 01:44PM CST,Mon 03:44PM CST
2603,CDG4728,B738,Guilin Liangjiang Int'l (KWL / ZGKL),Mon 02:09PM CST,Mon 03:42PM CST
2604,CSZ8558,B738,Wanxian (WXN / ZUWX),Mon 02:18PM CST,Mon 03:39PM CST
2605,DKH1712,A320,Sanya Phoenix Int'l (SYX / ZJSY),Mon 01:04PM CST,Mon 03:36PM CST
2606,CES2797,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 02:12PM CST,Mon 03:34PM CST
2607,CHH7593,B738,Hanzhong (HZG / ZLHZ),Mon 02:02PM CST,Mon 03:32PM CST
2608,FZA6701,B738,Sanming Shaxian (SQJ / ZSSM),Mon 02:17PM CST,Mon 03:28PM CST
2609,CXA8189,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 02:20PM CST,Mon 03:26PM CST
2610,CES6413,A320,Qingdao Liuting Int'l (TAO / ZSQD),Mon 02:22PM CST,Mon 03:24PM CST
2611,CES2726,A319,Kunming Changshui Int'l (KMG / ZPPP),Mon 01:18PM CST,Mon 03:21PM CST
2612,DLH780,A343,Frankfurt Int'l (FRA / EDDF),Sun 10:35PM CET,Mon 03:18PM CST
2613,CES2720,A320,Harbin Taiping Int'l (HRB / ZYHB),Mon 12:48PM CST,Mon 03:16PM CST
2614,CES2808,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 01:35PM CST,Mon 03:14PM CST
2615,GCR7657,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 01:41PM CST,Mon 03:10PM CST
2616,JYH1040,B738,Harbin Taiping Int'l (HRB / ZYHB),Mon 03:07PM CST,05:33PM CST (?)
2617,CSN3821,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 01:23PM CST,Mon 03:06PM CST
2618,CSZ9865,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 01:18PM CST,Mon 03:01PM CST
2619,AMU128,A321,Macau Int'l (MFM / VMMC),Mon 01:05PM CST,Mon 02:59PM CST
2620,CES2785,A320,Zhuhai Int'l (ZUH / ZGSD),Mon 01:01PM CST,Mon 02:54PM CST
2621,CHB6259,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 01:19PM CST,Mon 02:52PM CST
2622,CSZ9843,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 01:03PM CST,Mon 02:46PM CST
2623,CCA4505,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 12:47PM CST,Mon 02:42PM CST
2624,CES2784,A320,Taiyuan Wusu (TYN / ZBYN),Mon 01:09PM CST,Mon 02:40PM CST
2625,DKH1706,A320,Nanchang Changbei Int'l (KHN / ZSCN),Mon 01:43PM CST,Mon 02:38PM CST
2626,CDG8414,B738,Qingdao Liuting Int'l (TAO / ZSQD),Mon 01:36PM CST,Mon 02:36PM CST
2627,CXA8156,B738,Taiyuan Wusu (TYN / ZBYN),Mon 01:04PM CST,Mon 02:34PM CST
2628,CES9679,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Mon 12:34PM CST,Mon 02:31PM CST
2629,CHH7459,B738,Changsha Huanghua Int'l (CSX / ZGHA),Mon 01:22PM CST,Mon 02:29PM CST
2630,CES7718,A320,Changchun Longjia Int'l (CGQ / ZYCC),Mon 02:26PM CST,04:44PM CST (?)
2631,CES2846,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 12:51PM CST,Mon 02:24PM CST
2632,KNA8203,B737,Kunming Changshui Int'l (KMG / ZPPP),Mon 12:08PM CST,Mon 02:18PM CST
2633,CSZ9703,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 12:16PM CST,Mon 02:09PM CST
2634,CSZ9385,A320,Nanning Wuxu Int'l (NNG / ZGNN),Mon 12:09PM CST,Mon 02:07PM CST
2635,CES2778,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 12:50PM CST,Mon 02:05PM CST
2636,CSC8021,A320,Mianyang Nanjiao (MIG / ZUMY),Mon 12:09PM CST,Mon 02:02PM CST
2637,HBH3244,E190,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 12:48PM CST,Mon 01:57PM CST
2638,CES2834,A320,Beihai (BHY / ZGBH),Mon 12:00PM CST,Mon 01:54PM CST
2639,CES2926,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 12:13PM CST,Mon 01:48PM CST
2640,JYH1034,B738,Changchun Longjia Int'l (CGQ / ZYCC),Mon 01:47PM CST,04:01PM CST (?)
2641,CXA8069,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 12:22PM CST,Mon 01:45PM CST
2642,DKH1726,A320,Anshan (AOG / ZYAS),Mon 11:46AM CST,Mon 01:43PM CST
2643,CES2806,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 11:44AM CST,Mon 01:41PM CST
2644,DKH1711,A320,Harbin Taiping Int'l (HRB / ZYHB),Mon 11:01AM CST,Mon 01:36PM CST
2645,CES2824,A320,Zunyi (ZYI / ZUZY),Mon 11:55AM CST,Mon 01:34PM CST
2646,CSN6511,A320,Changchun Longjia Int'l (CGQ / ZYCC),Mon 11:16AM CST,Mon 01:32PM CST
2647,DKH1718,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 11:22AM CST,Mon 01:22PM CST
2648,DKH1702,A20N,Guiyang Longdongbao (KWE / ZUGY),Mon 11:35AM CST,Mon 01:20PM CST
2649,CCA8667,B738,Beijing Capital Int'l (PEK / ZBAA),Mon 11:47AM CST,Mon 01:18PM CST
2650,CES2364,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 11:31AM CST,Mon 01:16PM CST
2651,CSN8503,B738,Guiyang Longdongbao (KWE / ZUGY),Mon 11:22AM CST,Mon 01:08PM CST
2652,DKH1786,A320,Chifeng (CIF / ZBCF),Mon 11:08AM CST,Mon 12:59PM CST
2653,OKA2889,B738,Nanning Wuxu Int'l (NNG / ZGNN),Mon 10:55AM CST,Mon 12:57PM CST
2654,CSZ9861,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 11:14AM CST,Mon 12:51PM CST
2655,LKE9709,737,Longyan Guanzhishan (LCX / ZSLD),Mon 11:39AM CST,Mon 12:47PM CST
2656,DKH1792,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 11:23AM CST,Mon 12:45PM CST
2657,CSZ8319,A320,Zhuhai Int'l (ZUH / ZGSD),Mon 10:56AM CST,Mon 12:42PM CST
2658,CHH7021,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 10:26AM CST,Mon 12:38PM CST
2659,CSZ9841,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 10:54AM CST,Mon 12:34PM CST
2660,CES2363,A320,Taiyuan Wusu (TYN / ZBYN),Mon 11:06AM CST,Mon 12:32PM CST
2661,CCA1847,A320,Beijing Capital Int'l (PEK / ZBAA),Mon 11:00AM CST,Mon 12:29PM CST
2662,CES2772,A320,Changsha Huanghua Int'l (CSX / ZGHA),Mon 12:27PM CST,01:26PM CST (?)
2663,CES2871,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 11:00AM CST,Mon 12:26PM CST
2664,CSN3599,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 10:45AM CST,Mon 12:23PM CST
2665,DKH1774,A320,Xinzhou Wutaishan (WUT / ZBXZ),Mon 10:25AM CST,Mon 12:12PM CST
2666,CSH9431,B738,Changchun Longjia Int'l (CGQ / ZYCC),Mon 09:50AM CST,Mon 12:05PM CST
2667,CES2716,A319,Kunming Changshui Int'l (KMG / ZPPP),Mon 09:52AM CST,Mon 11:58AM CST
2668,CES2876,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 10:30AM CST,Mon 11:56AM CST
2669,CSN6667,A21N,Sanya Phoenix Int'l (SYX / ZJSY),Mon 09:25AM CST,Mon 11:52AM CST
2670,CXA8589,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 10:25AM CST,Mon 11:51AM CST
2671,CSN6581,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 09:52AM CST,Mon 11:48AM CST
2672,CXA8039,B738,Changsha Huanghua Int'l (CSX / ZGHA),Mon 10:46AM CST,Mon 11:46AM CST
2673,CES2773,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 10:22AM CST,Mon 11:44AM CST
2674,CSN6587,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 10:01AM CST,Mon 11:41AM CST
2675,CSZ9772,A320,Harbin Taiping Int'l (HRB / ZYHB),Mon 09:07AM CST,Mon 11:39AM CST
2676,CSZ9379,B738,Nanning Wuxu Int'l (NNG / ZGNN),Mon 09:29AM CST,Mon 11:31AM CST
2677,CCA4523,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 09:33AM CST,Mon 11:25AM CST
2678,CDG8812,B738,Urumqi Diwopu Int'l (URC / ZWWW),Mon 07:32AM CST,Mon 11:18AM CST
2679,CHH7771,A330,Sanya Phoenix Int'l (SYX / ZJSY),Mon 08:52AM CST,Mon 11:13AM CST
2680,CSZ9839,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 09:25AM CST,Mon 11:08AM CST
2681,CHH7763,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 09:22AM CST,Mon 11:05AM CST
2682,CSZ8715,A320,Quanzhou Jinjiang (JJN / ZSQZ),Mon 09:43AM CST,Mon 11:01AM CST
2683,CSZ9461,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 09:19AM CST,Mon 10:52AM CST
2684,CSN3843,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 09:12AM CST,Mon 10:48AM CST
2685,CSC8991,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 08:48AM CST,Mon 10:45AM CST
2686,CSZ9859,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 09:01AM CST,Mon 10:42AM CST
2687,CSN3265,B738,Guilin Liangjiang Int'l (KWL / ZGKL),Mon 09:07AM CST,Mon 10:41AM CST
2688,CHH7091,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 08:22AM CST,Mon 10:37AM CST
2689,YZR7452,B744,Anchorage Intl (PANC),Sun 05:32PM AKST,07:21PM CST (+1) (?)
2690,CES2706,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 08:33AM CST,Mon 10:32AM CST
2691,JYH1039,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 10:23AM CST,12:35PM CST (?)
2692,CSN8589,B738,Zhuhai Int'l (ZUH / ZGSD),Mon 08:37AM CST,Mon 10:20AM CST
2693,CES9767,A320,Zhuhai Int'l (ZUH / ZGSD),Mon 10:19AM CST,12:08PM CST (?)
2694,CSN6451,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 08:19AM CST,Mon 10:11AM CST
2695,CCA1817,A321,Beijing Capital Int'l (PEK / ZBAA),Mon 08:39AM CST,Mon 10:08AM CST
2696,CSN6624,A321,Changchun Longjia Int'l (CGQ / ZYCC),Mon 07:49AM CST,Mon 10:06AM CST
2697,CSN3559,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 08:29AM CST,Mon 10:03AM CST
2698,DKH1710,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 07:58AM CST,Mon 10:00AM CST
2699,CSZ9857,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 08:24AM CST,Mon 09:56AM CST
2700,CES7034,A332,Los Angeles Intl (KLAX),Sun 05:53PM PST,12:20AM CST (+2) (?)
2701,CHH7505,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 08:20AM CST,Mon 09:53AM CST
2702,CDC8529,A320,Wenzhou Int'l (WNZ / ZSWZ),Mon 08:44AM CST,Mon 09:48AM CST
2703,EPA6257,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 09:42AM CST,11:52AM CST (?)
2704,CSZ9598,A320,Yuncheng (YCU / ZBYC),Mon 08:19AM CST,Mon 09:41AM CST
2705,CSZ9837,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 08:03AM CST,Mon 09:37AM CST
2706,CES2387,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 08:05AM CST,Mon 09:34AM CST
2707,OTC7127,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 09:30AM CST,12:05PM CST (?)
2708,CSN3125,A320,Changsha Huanghua Int'l (CSX / ZGHA),Mon 08:23AM CST,Mon 09:29AM CST
2709,OTC7113,A320,Dehong Mangshi (LUM / ZPMS),Mon 09:28AM CST,11:44AM CST (?)
2710,CXA8058,B738,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 08:06AM CST,Mon 09:27AM CST
2711,CES2818,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 07:55AM CST,Mon 09:24AM CST
2712,CSN3513,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 07:47AM CST,Mon 09:20AM CST
2713,CDG4727,B738,Penglai International (YNT / ZSYT),Mon 08:01AM CST,Mon 09:15AM CST
2714,CXA8155,B738,Quanzhou Jinjiang (JJN / ZSQZ),Mon 07:51AM CST,Mon 09:13AM CST
2715,CHH7425,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 07:37AM CST,Mon 09:11AM CST
2716,CHH7213,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 07:27AM CST,Mon 09:08AM CST
2717,GCR6537,A320,Haikou Meilan Int'l (HAK / ZJHK),Mon 06:44AM CST,Mon 09:06AM CST
2718,DKH1923,A320,Huizhou Pingtan Airport (HUZ / ZGHZ),Mon 07:23AM CST,Mon 09:04AM CST
2719,HBH3243,E190,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Mon 07:34AM CST,Mon 09:02AM CST
2720,CUA2819,737,Dongsheng (DSN / ZBDS),Mon 07:20AM CST,Mon 08:59AM CST
2721,CXA8245,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 07:45AM CST,Mon 08:54AM CST
2722,DKH1686,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 07:23AM CST,Mon 08:49AM CST
2723,CSC8839,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 07:10AM CST,Mon 08:40AM CST
2724,JYH1069,B738,Guiyang Longdongbao (KWE / ZUGY),Mon 08:35AM CST,10:45AM CST (?)
2725,TBA9819,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 06:48AM CST,Mon 08:35AM CST
2726,CDG8413,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 07:19AM CST,Mon 08:30AM CST
2727,CSN6337,A321,Dalian Zhoushuizi Int'l (DLC / ZYTL),Mon 07:05AM CST,Mon 08:27AM CST
2728,CSZ9855,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 06:47AM CST,Mon 08:23AM CST
2729,CCA8669,A321,Beijing Capital Int'l (PEK / ZBAA),Mon 06:51AM CST,Mon 08:21AM CST
2730,CXA8507,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 07:03AM CST,Mon 08:18AM CST
2731,CBJ5129,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 06:49AM CST,Mon 08:16AM CST
2732,CHB6297,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 06:08AM CST,Mon 07:53AM CST
2733,CQH6419,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Mon 06:05AM CST,Mon 07:50AM CST
2734,CDG4695,B738,Qingdao Liuting Int'l (TAO / ZSQD),Mon 06:50AM CST,Mon 07:47AM CST
2735,QDA6063,A20N,Lanzhou Zhongchuan International (LHW / ZLLL),Mon 07:44AM CST,10:19AM CST (?)
2736,QDA6063,A20N,Lanzhou Zhongchuan International (LHW / ZLLL),Mon 07:44AM CST,10:19AM CST (?)
2737,JYH1033,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Mon 07:05AM CST,09:25AM CST (?)
2738,CHH798,A333,Los Angeles Intl (KLAX),Sun 02:56PM PST,08:41PM CST (+1) (?)
2739,CCA1085,B77L,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 12:35AM CST,Mon 02:11AM CST
2740,CCA1087,B77L,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 12:45AM CST,Mon 02:05AM CST
2741,CYZ9015,73F,Wuhan Tianhe (WUH / ZHHH),Mon 01:21AM CST,Mon 02:02AM CST
2742,CES2770,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 11:47PM CST,Mon 01:04AM CST
2743,CES2830,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 11:20PM CST,Mon 12:54AM CST
2744,CES2852,A320,Beijing Capital Int'l (PEK / ZBAA),Sun 11:09PM CST,Mon 12:34AM CST
2745,CES2836,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 10:56PM CST,Mon 12:26AM CST
2746,CSZ9568,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 10:12PM CST,Mon 12:00AM CST
2747,DKH1796,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 10:37PM CST,Sun 11:52PM CST
2748,CDG2358,B738,Guilin Liangjiang Int'l (KWL / ZGKL),Sun 10:20PM CST,Sun 11:50PM CST
2749,DKH1798,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 10:45PM CST,Sun 11:48PM CST
2750,CES2764,A319,Dashuipo (WEH / ZSWH),Sun 10:26PM CST,Sun 11:45PM CST
2751,DKH1704,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 09:46PM CST,Sun 11:28PM CST
2752,CSZ9853,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 09:42PM CST,Sun 11:18PM CST
2753,CES2842,A320,Beijing Daxing International Airport (PKX / ZBAD),Sun 09:42PM CST,Sun 11:05PM CST
2754,CSN3871,A321,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 09:27PM CST,Sun 11:03PM CST
2755,CES9766,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 09:44PM CST,Sun 10:59PM CST
2756,CSN5417,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 09:23PM CST,Sun 10:56PM CST
2757,CSZ9871,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 09:21PM CST,Sun 10:54PM CST
2758,CES2886,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 09:21PM CST,Sun 10:48PM CST
2759,DKH1716,A20N,Changchun Longjia Int'l (CGQ / ZYCC),Sun 08:30PM CST,Sun 10:45PM CST
2760,CES2798,A320,Zhanjiang (ZHA / ZGZJ),Sun 08:54PM CST,Sun 10:43PM CST
2761,DKH1734,A320,Sanya Phoenix Int'l (SYX / ZJSY),Sun 08:10PM CST,Sun 10:35PM CST
2762,DKH1684,A320,Yulin (UYN / ZLYL),Sun 08:50PM CST,Sun 10:31PM CST
2763,DKH1748,A320,Changde Taohuayuan (CGD / ZGCD),Sun 09:22PM CST,Sun 10:25PM CST
2764,CSZ9596,A320,Yichun Mingyueshan (YIC / ZSYC),Sun 09:18PM CST,Sun 10:22PM CST
2765,DKH1672,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sun 09:09PM CST,Sun 10:20PM CST
2766,CES9794,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 08:42PM CST,Sun 10:17PM CST
2767,CES2864,A319,Liuzhou (LZH / ZGZH),Sun 08:38PM CST,Sun 10:14PM CST
2768,CSN6837,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sun 06:23PM CST,Sun 10:12PM CST
2769,CES2728,A321,Sanya Phoenix Int'l (SYX / ZJSY),Sun 07:55PM CST,Sun 10:08PM CST
2770,CHB6295,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 08:25PM CST,Sun 10:06PM CST
2771,CDG2254,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 08:52PM CST,Sun 10:04PM CST
2772,CES2896,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 08:34PM CST,Sun 10:00PM CST
2773,CCA1819,A321,Beijing Capital Int'l (PEK / ZBAA),Sun 08:25PM CST,Sun 09:52PM CST
2774,CHB6235,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 08:16PM CST,Sun 09:47PM CST
2775,DKH1678,A320,Yinchuan Helanshan (INC / ZLIC),Sun 07:37PM CST,Sun 09:45PM CST
2776,CDG2115,B738,Penglai International (YNT / ZSYT),Sun 08:25PM CST,Sun 09:44PM CST
2777,CSZ9582,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 08:12PM CST,Sun 09:40PM CST
2778,CXA8066,B738,Changchun Longjia Int'l (CGQ / ZYCC),Sun 07:17PM CST,Sun 09:38PM CST
2779,HBH3246,E190,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 08:09PM CST,Sun 09:33PM CST
2780,CSZ9849,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 07:54PM CST,Sun 09:30PM CST
2781,LKE9569,B736,Ganzhou Huangjin (KOW / ZSGZ),Sun 08:07PM CST,Sun 09:22PM CST
2782,CCA8601,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 07:50PM CST,Sun 09:11PM CST
